RA,Dec
5.175268158888609,30.22354027249957
5.181315021041539,30.23066027040038
5.184594435676751,30.22957812672176
5.190676060592653,30.228305344237903
5.193823061121592,30.22807519083889
5.19970520230813,30.22838691154373
5.2057199272587455,30.22974936254287
5.208932582787543,30.23085454906178
5.214980089781221,30.22382093852821
5.218262692884292,30.22579253540663
5.224331852004568,30.220386138231923
5.230220399858586,30.225881389621524
5.2333683525725005,30.22908436226285
5.239393576253436,30.226251243193378
5.242693482594046,30.22040215031514
5.248744209917961,30.219180875738548
5.254740060151067,30.218914476847544
5.257892350576204,30.22424539009269
5.263832177947999,30.225406790836786
5.267042169891056,30.221513215683927
5.273067557786959,30.22439301003859
5.279182375629293,30.218353748853133
5.282422876376917,30.21582727859985
5.288347243587457,30.221018913901386
5.291602209357692,30.219308507344145
5.29758448163856,30.215907436599476
5.303590141062653,30.21355254988913
5.306807927905819,30.21298919046027
5.312847140344297,30.212219090355386
5.316081075527557,30.212470608038164
5.3220841475624265,30.21304383424954
5.327972649047591,30.2141147999674
5.331096593707033,30.21516212789538
5.337320869938048,30.208537269841162
5.340462245042121,30.210384671994447
5.346667538231861,30.205101696414122
5.352506848329712,30.20968718222272
5.355941169302427,30.203462789680188
5.361676198470048,30.208896942773602
5.365003628000143,30.20283526925536
5.3711248304907295,30.20082095263464
5.376840524302302,30.208359737780906
5.380212521529887,30.2036584870122
5.38626476932512,30.2034959336527
5.389665229358659,30.19963873681168
5.395625420223257,30.20026256570657
5.401475178993608,30.20104729501757
5.40478384200785,30.197714531181962
5.410672595291749,30.19996939710141
5.414005820183712,30.197438073283404
5.419999332574727,30.20162703836319
5.42617298286889,30.196600205663618
5.429113990847374,30.203744779065293
5.435197235569616,30.199258396526808
5.438458079231222,30.19788258978615
5.4442069763284175,30.2035758082743
5.450363756870909,30.201561541833755
5.453728646276128,30.201971180669798
5.459660552292304,30.199364197460966
5.462911997759681,30.1994908546348
5.468819217770028,30.197748261678665
5.474482611892938,30.194662462319258
5.4769429151816365,30.200970323315875
5.4816729663204775,30.202780312498355
5.484293894563494,30.1988595181951
5.488640801041027,30.19798298003091
5.492160317481876,30.202238367280174
5.4940276243983766,30.204179393113133
5.4972164478298655,30.20585388663722
5.4988846555137645,30.20616712377331
5.501742960713557,30.205112542895694
5.504471444623849,30.20299109557901
5.5059427351284205,30.20168551941235
5.507959476448673,30.20543213805673
5.5092301000877,30.20232585235937
5.511113787523772,30.204940483417992
5.512862554505181,30.20636141069829
5.5136166140152785,30.21082286093073
5.515163337044611,30.210398690073944
5.516303743274915,30.20616181014168
5.517329497953637,30.21323629180663
5.51867491122906,30.210980197763924
5.519225131074038,30.21356672667952
5.5205043456916085,30.210693856967893
5.521054509428978,30.213290249675957
5.5217403040205255,30.217189672702972
5.522885203390022,30.21305771852802
5.523299581529937,30.21436271465268
5.523917531935916,30.21762723369918
5.524263886545446,30.21828017325092
5.524813823752216,30.2208953778781
5.525227921101549,30.222202847496632
5.525574324531729,30.22285780019457
5.526449457677467,30.216145876425927
5.526795941814882,30.216802241149527
5.527142314903211,30.21745775387847
5.52748878395467,30.218114415011957
5.527767320752023,30.218114415011957
5.528113689302077,30.218770217117186
5.528392226099431,30.218770217117186
5.528209249232246,30.226786541455688
5.528487786029491,30.226786541455688
5.528698607074655,30.226131722966716
5.528909316582259,30.225476046732776
5.529120121902589,30.224821517175794
5.529330827549152,30.224166136896862
5.52954161715201,30.2235118963383
5.530030935702326,30.22285780019457
5.530241605866964,30.222202847496632
5.529923948015232,30.228920196933363
5.530067010264262,30.227614269999204
5.530277849845102,30.22696202248512
5.530420876273121,30.225656962471852
5.530631692366602,30.225005148162772
5.530706813386155,30.223048583888925
5.530390272975245,30.229781507489573
5.530601043567897,30.22913054466757
5.530676442058223,30.22718051281294
5.530887285023468,30.22653112238359
5.5310303183278,30.225231780903844
5.53110557709749,30.22328435588445
5.530858239438877,30.2306753477398
5.5309337193877735,30.228732580854494
5.5310768115436,30.227437794796195
5.531219872601647,30.226143586702076
5.531295190023729,30.22420385948732
5.530980877425042,30.2309681204948
5.5311241552074115,30.229678873417715
5.53126728726492,30.22838921697723
5.531342710681083,30.226456308494093
5.530961747114056,30.23259110974143
5.531172577881831,30.231947853302863
5.531248155232489,30.230020897081307
5.531391416206446,30.228737635857417
5.531466889138255,30.22681284426997
5.531087502710263,30.232960901622402
5.531298346467805,30.232320350170806
5.531373962941003,30.23040150057799
5.53151714660919,30.2291226630166
5.531592647903409,30.22720597835724
5.53121414636098,30.233379595086234
5.5313574305491295,30.23210501123156
5.531433064950045,30.230194695261194
5.531576364268127,30.228922521715223
5.531651884034191,30.22701436988098
5.531274701099548,30.23320873705558
5.531417987044209,30.231939837575474
5.531561241827504,30.230671508961734
5.531704466140385,30.229403757690623
5.531328284814423,30.235613242729332
5.531404096851393,30.23371737198636
5.531547412057334,30.232453863235822
5.531623110272971,30.230560155487463
5.531834053541283,30.22992952981026
5.53145944587865,30.23615211187359
5.531535302878651,30.23426431396451
5.5316786594337115,30.233006188306863
5.531754403091818,30.23112055296547
5.5318976722306905,30.229863863507333
5.53152404943641,30.23611326933035
5.531599930564585,30.234233970543485
5.531743292171642,30.232981512316965
5.531819060464688,30.231104375895608
5.5319624496559685,30.229854310365933
5.531590169415066,30.236124318663286
5.531666076428641,30.234253509515383
5.5318094554656545,30.233006712389887
5.531885250149967,30.231138065386236
5.532028553652461,30.229892704230874
5.531657938453129,30.2361770438393
5.531733872794152,30.234314713925727
5.531877281428828,30.23307357095784
5.53195310394575,30.231213402951525
5.532096426176493,30.229973695822196
5.5317268095812455,30.236284758467605
5.531802773885535,30.234430907201915
5.531946190336928,30.233195407696467
5.5319545007891655,30.23072708288574
5.53172115260044,30.23828882507726
5.5317296495074935,30.235826231204513
5.5318056226546775,30.233981275288656
5.531949045180207,30.2327517075364
5.532024906864683,30.230908907083922
5.531725443812705,30.237872862026464
5.53173394404605,30.235422125667792
5.531809927280662,30.233586049839595
5.5319533683665965,30.23236240773901
5.5315204445027195,30.238114597723364
5.531731545953409,30.237504977718896
5.53174006227439,30.235066077577553
5.531748564041487,30.232630408203846
5.531891987766468,30.231412972278378
5.531527677187637,30.23780427766696
5.5316712539439585,30.236590168044522
5.531747329783269,30.234770538707597
5.531755851075785,30.232346691478856
5.531899284779189,30.231135168847498
5.531536416242316,30.237548139398317
5.531679992409497,30.236339936930854
5.533814696427659,30.240841621815687
5.5392388623257425,30.238759215901464
5.542233584478012,30.23924457791503
5.548348264839673,30.23210501123156
5.551295045385889,30.23259110974143
5.5576589735587625,30.228752866031993
5.563384516071941,30.231866888575787
5.56689771427373,30.226135651228653
5.572997909100124,30.22128344681515
5.575857814916925,30.222084286687984
5.5820673609693605,30.219220135114895
5.587750184781211,30.22432124730842
5.591261254989735,30.219789016810697
5.597401704317024,30.21772044675096
5.600305379902952,30.220098320543897
5.6064149466079,30.218558173382863
5.612413796552482,30.216339397908335
5.615410396269441,30.220465407349245
5.621444114338923,30.219467141250796
5.624831784433222,30.215152908218656
5.630971481345908,30.216210418172146
5.636928485975877,30.215681125773788
5.640350870078037,30.212449684222175
5.6462748835487355,30.212288018697844
5.64905055262064,30.21529335825094
5.655606681292584,30.209871812198724
5.661584600734859,30.211658430327187
5.664990487268674,30.20926000667754
5.670862612853282,30.21046550040482
5.673673158023887,30.21487765735631
5.680120603285711,30.21012085101788
5.685972764501497,30.212266937416693
5.6892186591263565,30.208738308822955
5.695030570274751,30.211031856372422
5.698361414792619,30.2089858710286
5.70420121571492,30.21233804243505
5.709919694811289,30.21446665340129
5.713276314208579,30.213348214058517
5.719589526606787,30.209745297441817
5.722962848624608,30.20920931900847
5.728665913170463,30.21241740509751
5.73502983306132,30.210636011698334
5.737642350658419,30.21460984061953
5.743895258077709,30.21182627630992
5.747168441907778,30.210697887082194
5.753450962247523,30.20896941064864
5.7590959003170905,30.21336293948265
5.762322153387063,30.21202394841814
5.768509940884557,30.209841299743385
5.771750329535234,30.208992473896657
5.777090721373828,30.209782243432983
5.782304236484908,30.20885041751651
5.78461574968851,30.209495867768904
5.788896672131161,30.2099035300272
5.790474226614729,30.21481736817412
5.794554966026867,30.21224921908215
5.7977596801129305,30.211625667901863
5.799201346878556,30.21448645755478
5.803366561491321,30.213603923396313
5.805765965778596,30.216143811912502
5.808027136304821,30.216462241981876
5.8092628875006165,30.216067660785537
5.811665487635755,30.21416377266154
5.812831887778425,30.212656147963912
5.814279695225932,30.215817607569036
5.8162663671166825,30.21170330333749
5.816755382893505,30.21521180550528
5.818064284503373,30.216103098219104
5.819163095309594,30.213492098555214
5.820332436791725,30.212065326179854
5.820961836260457,30.217944518751462
5.821990881048044,30.214188192727924
5.822479946768365,30.217722429625944
5.823509777815798,30.213970449144632
5.823928745284019,30.21633112914523
5.825029156278067,30.213769610562885
5.825377930202335,30.214951925789205
5.825726636014251,30.216133479377806
5.826075381129373,30.217316080068123
5.8270352815506135,30.21240525362141
5.827384029298083,30.21358854597088
5.827732817064023,30.214772898670056
5.828081601252877,30.21595738826631
5.828360138050232,30.21595738826631
5.828638674847694,30.21595738826631
5.828917211645049,30.21595738826631
5.829195748442294,30.21595738826631
5.829544508043568,30.217142038414273
5.829823044840923,30.217142038414273
5.830031358834465,30.21595738826631
5.83030990683823,30.21595738826631
5.830588443635583,30.21595738826631
5.830796744247957,30.214772898670056
5.8310752810452025,30.214772898670056
5.8306723134271055,30.21968082850793
5.830880723353276,30.2184988294116
5.831159260150739,30.2184988294116
5.831367613898662,30.217316080068123
5.831575942378136,30.216133479377806
5.831784310160931,30.214951925789205
5.831381234960895,30.219872378498792
5.831589605545091,30.21869151837855
5.831797962088499,30.21751080685713
5.832076498885854,30.21751080685713
5.831603572661646,30.2212580150735
5.831811982627345,30.220079043448557
5.8320203666656445,30.21890020858279
5.832228790708251,30.217722429625944
5.832437147426037,30.216543903612376
5.832035188147149,30.221473999986728
5.832243654439617,30.22029795786013
5.832452052757094,30.219121158147992
5.832590282522324,30.21676801617271
5.832258313640349,30.222885682304803
5.832396699075951,30.220536624709197
5.832605112604311,30.219361872184383
5.832813565460492,30.218188160638928
5.832341709536117,30.221964175508653
5.832620246333471,30.221964175508653
5.8327586436978525,30.21961947050675
5.832287107852857,30.223403799985324
5.832495632030034,30.222233708709847
5.83270408834494,30.221062864326655
5.8329125314343395,30.21989218009248
5.8324418902231905,30.22368258795769
5.832650376096131,30.22251363890956
5.83285884806427,30.221344838247706
5.832458027521885,30.22631455199483
5.832596587654306,30.223981160305282
5.832805088698009,30.22281424346399
5.832943564888132,30.22048172961545
5.832543166996407,30.225460740509707
5.832751696548013,30.224295695102207
5.832960266148921,30.223131694716667
5.833098731790136,30.220802368605316
5.832629223028372,30.224622393129557
5.832837754890006,30.223459537133635
5.833046272216934,30.222296817818687
5.833254829630288,30.22113514176698
5.832785182546516,30.224968861247838
5.832923779560171,30.22264822726178
5.833132299513129,30.22148769746749
5.832733002872419,30.226490228459742
5.832941632567275,30.225332151843325
5.833080208884512,30.22301470513242
5.832611317429457,30.22686742999346
5.832819910702193,30.22571051238612
5.832958572323958,30.223398000563172
5.833167123613462,30.22224151594118
5.832699090972864,30.22610009634803
5.832837784938193,30.22379163545198
5.833116321735656,30.22379163545198
5.8332549607862765,30.22148376698696
5.832856818200027,30.22651120086026
5.832995491166002,30.224205903709684
5.833134163135706,30.22190208633468
5.8327363863326696,30.226937359883173
5.832875156831652,30.224636987988863
5.833083758129238,30.223486592821853
5.833222435324559,30.221187109425383
5.8327556532653855,30.22507838760124
5.832964270606164,30.22393000461565
5.83310298204226,30.221634578415586
5.83331155909777,30.220486651367455
5.832844820630646,30.224394924690703
5.832983512272139,30.222102662002662
