Date,Time,Power (FFT),Power (dBFS),Power (dBm),Tsys (K),Tsys0 (K),Tsource (K),Tb (K),Tsky (K),Sν (Jy),σTsys (K),σSsys (Jy),ΩA (sr),ΩS (sr),RA,Dec,l,b,Az,El,Vbcrs,Vlsr,Solar Flux (Jy),Air Temp (C),Sensor 1,Sensor 2,UTC,Az (Rot),El (Rot),Az Off (Rot),El Off (Rot),RAFix,DecFix
2026-07-10,11:26:18,4.14E-05,-43.83356857,-118.5734177,392.947998,336.3300171,56.61798096,,3.104483366,525.5080566,0.8888141513,8.249658585,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,134.3027191,83.13304138,12.13788414,2.376369476,0,0,0,0,2026-07-10T15:26:17.773Z,259.1099854,80.70999908,0,0,4.42528062,32.94122429
2026-07-10,11:26:19,4.20E-05,-43.77137375,-118.5070648,398.9975586,336.3300171,62.6675415,,3.104483366,581.6578979,0.9024977088,8.376664162,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,134.3249359,83.13549042,12.13786507,2.376350403,0,10,0,0,2026-07-10T15:26:18.792Z,258.4500122,80.76000214,0,0,4.431858837,32.85464847
2026-07-10,11:26:20,4.21E-05,-43.76018143,-118.4968872,399.9340515,336.3300171,63.60403442,,3.104483366,590.3501587,0.9046159983,8.396325111,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,134.347168,83.13793182,12.13784695,2.376332283,0,10,0,0,2026-07-10T15:26:19.792Z,258.1199951,80.77999878,0,0,4.434929015,32.81033311
2026-07-10,11:26:21,4.20E-05,-43.76618195,-118.5046463,399.2195129,336.3300171,62.88949585,,3.104483366,583.7180176,0.9029997587,8.381323814,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,134.3694,83.1403656,12.13782787,2.37631321,0,10,0,0,2026-07-10T15:26:20.791Z,257.4599915,80.81999969,0,0,4.4408342,32.72259463
2026-07-10,11:26:22,4.17E-05,-43.79590225,-118.5318832,396.7238159,336.3300171,60.39379883,,3.104483366,560.553894,0.897354722,8.328928947,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,134.3916626,83.14280701,12.13780975,2.37629509,0,10,0,0,2026-07-10T15:26:21.808Z,256.7999878,80.86000061,0,0,4.446795419,32.63604185
2026-07-10,11:26:23,4.15E-05,-43.81921768,-118.5572357,394.4144897,336.3300171,58.08447266,,3.104483366,539.1195068,0.8921312094,8.280446053,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,134.4139252,83.14524841,12.13779068,2.376276016,0,10,0,0,2026-07-10T15:26:22.827Z,256.4599915,80.87999725,0,0,4.449977272,32.59171683
2026-07-10,11:26:24,4.18E-05,-43.79285431,-118.5310135,396.8032837,336.3300171,60.4732666,,3.104483366,561.2914429,0.8975344896,8.330596924,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,134.4362183,83.14768219,12.13777256,2.376257896,0,10,0,0,2026-07-10T15:26:23.829Z,255.8000031,80.91999817,0,0,4.456020869,32.50696869
2026-07-10,11:26:25,4.16E-05,-43.80561066,-118.5400543,395.978241,336.3300171,59.64822388,,3.104483366,553.633728,0.8956682682,8.313276291,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,134.4585114,83.1501236,12.13775349,2.376238823,0,10,0,0,2026-07-10T15:26:24.828Z,255.4600067,80.94000244,0,0,4.45924525,32.46356918
2026-07-10,11:26:26,4.16E-05,-43.81259155,-118.5510559,394.976532,336.3300171,58.64651489,,3.104483366,544.3361816,0.8934025168,8.292245865,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,134.4808197,83.15255737,12.13773537,2.376220703,0,10,0,0,2026-07-10T15:26:25.836Z,254.7700043,80.98000336,0,0,4.465500968,32.37624311
2026-07-10,11:26:27,4.17E-05,-43.79796982,-118.5350189,396.4375,336.3300171,60.10748291,,3.104483366,557.8963623,0.8967071176,8.322917938,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,134.5031586,83.15499115,12.13771629,2.37620163,0,10,0,0,2026-07-10T15:26:26.855Z,254.0700073,81.01999664,0,0,4.47185787,32.28874896
2026-07-10,11:26:28,4.19E-05,-43.77539825,-118.513588,398.3988342,336.3300171,62.06881714,,3.104483366,576.100769,0.9011434317,8.364094734,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,134.5254974,83.15742493,12.13769817,2.37618351,0,10,0,0,2026-07-10T15:26:27.858Z,253.7299957,81.02999878,0,0,4.474420468,32.2432043
2026-07-10,11:26:29,4.19E-05,-43.77537537,-118.5121384,398.5317383,336.3300171,62.20172119,,3.104483366,577.3343506,0.9014440775,8.366885185,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,134.5478668,83.1598587,12.13767815,2.376163483,0,10,0,0,2026-07-10T15:26:28.859Z,253.0299988,81.06999969,0,0,4.480865709,32.15757442
2026-07-10,11:26:30,4.22E-05,-43.75027466,-118.4875565,400.7938232,336.3300171,64.46380615,,3.104483366,598.3302002,0.906560719,8.414375305,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,134.5702362,83.16229248,12.13766003,2.376145363,0,10,0,0,2026-07-10T15:26:29.860Z,252.6900024,81.08000183,0,0,4.483475763,32.11279383
2026-07-10,11:26:31,4.22E-05,-43.74858475,-118.4852524,401.0064697,336.3300171,64.67645264,,3.104483366,600.3039551,0.9070417285,8.418840408,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,134.5926361,83.16471863,12.13764095,2.376126289,0,10,0,0,2026-07-10T15:26:30.886Z,251.9900055,81.12000275,0,0,4.490005459,32.02904098
2026-07-10,11:26:32,4.23E-05,-43.73994827,-118.4763947,401.8250732,336.3300171,65.49505615,,3.104483366,607.9019775,0.9088932872,8.43602562,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,134.615036,83.1671524,12.13762188,2.376107216,0,10,0,0,2026-07-10T15:26:31.897Z,251.2700043,81.15000153,0,0,4.495969745,31.93971976
2026-07-10,11:26:33,4.24E-05,-43.72537994,-118.461525,403.2034912,336.3300171,66.87347412,,3.104483366,620.6959229,0.9120111465,8.464964867,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,134.6374512,83.16957855,12.13760376,2.376089096,0,10,0,0,2026-07-10T15:26:32.896Z,250.9199982,81.16000366,0,0,4.49870803,31.89482486
2026-07-10,11:26:34,4.21E-05,-43.76068878,-118.4971771,399.9073486,336.3300171,63.57733154,,3.104483366,590.1022949,0.9045555592,8.395764351,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,134.6598969,83.1720047,12.13758469,2.376070023,0,10,0,0,2026-07-10T15:26:33.897Z,250.2100067,81.19999695,0,0,4.505426559,31.81286112
2026-07-10,11:26:35,4.23E-05,-43.74105453,-118.4784775,401.6323853,336.3300171,65.30236816,,3.104483366,606.1134644,0.908457458,8.431981087,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,134.6823425,83.17443085,12.13756657,2.376051903,0,10,0,0,2026-07-10T15:26:34.922Z,249.8500061,81.20999908,0,0,4.508262601,31.76740106
2026-07-10,11:26:36,4.22E-05,-43.75072098,-118.4911346,400.4635925,336.3300171,64.13357544,,3.104483366,595.2651367,0.9058137536,8.407443047,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,134.7048035,83.17685699,12.13754749,2.376032829,0,10,0,0,2026-07-10T15:26:35.930Z,249.1199951,81.23999786,0,0,4.514463679,31.680268
2026-07-10,11:26:37,4.20E-05,-43.76736069,-118.504097,399.2704163,336.3300171,62.94039917,,3.104483366,584.1905518,0.9031149149,8.382392883,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,134.7272949,83.17928314,12.13752937,2.376014709,0,10,0,0,2026-07-10T15:26:36.932Z,248.3899994,81.26999664,0,0,4.520725865,31.59437071
2026-07-10,11:26:38,4.22E-05,-43.74889755,-118.4877167,400.7789001,336.3300171,64.44888306,,3.104483366,598.1917114,0.9065269828,8.4140625,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,134.7497864,83.18170929,12.1375103,2.375995636,0,10,0,0,2026-07-10T15:26:37.930Z,248.0299988,81.27999878,0,0,4.523643918,31.55027602
2026-07-10,11:26:39,4.21E-05,-43.75458527,-118.4932022,400.2729492,336.3300171,63.94293213,,3.104483366,593.4956665,0.9053825736,8.403440475,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,134.7722931,83.18413544,12.13749218,2.375977516,0,10,0,0,2026-07-10T15:26:38.944Z,247.3000031,81.30000305,0,0,4.529306531,31.46151098
2026-07-10,11:26:40,4.19E-05,-43.77412033,-118.5103378,398.6966858,336.3300171,62.3666687,,3.104483366,578.8653564,0.9018172026,8.370347977,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,134.7948303,83.18655396,12.13747311,2.375958443,0,10,0,0,2026-07-10T15:26:39.973Z,246.9299927,81.30999756,0,0,4.532329925,31.41684864
2026-07-10,11:26:41,4.17E-05,-43.79432678,-118.5303116,396.8674622,336.3300171,60.53744507,,3.104483366,561.887146,0.8976796269,8.331944466,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,134.8173676,83.1889801,12.13745499,2.375940323,0,10,0,0,2026-07-10T15:26:40.972Z,246.1900024,81.33999634,0,0,4.5388334,31.33317273
2026-07-10,11:26:42,4.16E-05,-43.80926132,-118.5471725,395.3300781,336.3300171,59.00006104,,3.104483366,547.6176758,0.8942021728,8.299668312,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,134.83992,83.19139862,12.13743591,2.375921249,0,10,0,0,2026-07-10T15:26:41.971Z,245.4400024,81.36000061,0,0,4.544774375,31.24454338
2026-07-10,11:26:43,4.19E-05,-43.78194046,-118.5206604,397.7505493,336.3300171,61.42053223,,3.104483366,570.0836182,0.8996770978,8.350483894,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,134.8625031,83.19381714,12.13741779,2.37590313,0,10,0,0,2026-07-10T15:26:42.982Z,245.0700073,81.37000275,0,0,4.547880594,31.20129656
2026-07-10,11:26:44,4.19E-05,-43.77550888,-118.5111237,398.6246338,336.3300171,62.2946167,,3.104483366,578.1965942,0.9016541839,8.368835449,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,134.8850861,83.19623566,12.13739872,2.375884056,0,10,0,0,2026-07-10T15:26:44.000Z,244.3200073,81.38999939,0,0,4.553922446,31.11433178
2026-07-10,11:26:45,4.21E-05,-43.75730133,-118.4964905,399.9699707,336.3300171,63.63995361,,3.104483366,590.6835327,0.9046972394,8.397079468,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,134.9076843,83.19865417,12.1373806,2.375865936,0,10,0,0,2026-07-10T15:26:45.004Z,243.9600067,81.40000153,0,0,4.557017936,31.07319645
2026-07-10,11:26:46,4.14E-05,-43.8255043,-118.5622787,393.9568176,336.3300171,57.62680054,,3.104483366,534.871582,0.8910959959,8.270837784,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,134.9303131,83.20107269,12.13736153,2.375846863,0,10,0,0,2026-07-10T15:26:46.005Z,243.2700043,81.43000031,0,0,4.563454288,31.00077172
2026-07-10,11:26:47,4.16E-05,-43.8123436,-118.5503311,395.0421143,336.3300171,58.71209717,,3.104483366,544.9448853,0.8935508728,8.293622971,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,134.9529419,83.20348358,12.13734245,2.375827789,0,10,0,0,2026-07-10T15:26:47.009Z,242.6199951,81.44999695,0,0,4.569029412,30.9292224
2026-07-10,11:26:48,4.20E-05,-43.76742935,-118.5059052,399.1038208,336.3300171,62.77380371,,3.104483366,582.6442261,0.9027380943,8.378894806,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,134.9755859,83.2059021,12.13732433,2.375809669,0,10,0,0,2026-07-10T15:26:48.022Z,242.3000031,81.47000122,0,0,4.572597548,30.89979395
2026-07-10,11:26:49,4.19E-05,-43.77581787,-118.5126495,398.4845581,336.3300171,62.15454102,,3.104483366,576.8964233,0.9013373852,8.365894318,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,134.9982452,83.20831299,12.13730526,2.375790596,0,10,0,0,2026-07-10T15:26:49.028Z,241.6799927,81.5,0,0,4.578696678,30.83887047
2026-07-10,11:26:50,4.21E-05,-43.7544136,-118.4911575,400.4618835,336.3300171,64.13186646,,3.104483366,595.2492676,0.9058098793,8.407406807,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.0209351,83.21072388,12.13728714,2.375772476,0,10,0,0,2026-07-10T15:26:50.028Z,241.3899994,81.51000214,0,0,4.581446493,30.80850853
2026-07-10,11:26:51,4.19E-05,-43.77745056,-118.5131149,398.441864,336.3300171,62.11184692,,3.104483366,576.5001831,0.901240766,8.364997864,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.0436249,83.2131424,12.13726807,2.375753403,0,10,0,0,2026-07-10T15:26:51.030Z,240.8000031,81.54000092,0,0,4.587399052,30.75270657
2026-07-10,11:26:52,4.20E-05,-43.77202606,-118.5109024,398.6453857,336.3300171,62.31536865,,3.104483366,578.3892212,0.9017011523,8.369270325,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.06633,83.21555328,12.13724995,2.375735283,0,10,0,0,2026-07-10T15:26:52.045Z,240.25,81.58000183,0,0,4.593758713,30.70833519
2026-07-10,11:26:53,4.20E-05,-43.76482391,-118.501358,399.5222168,336.3300171,63.19219971,,3.104483366,586.5276489,0.9036844373,8.3876791,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.0890656,83.21796417,12.13723087,2.375716209,0,10,0,0,2026-07-10T15:26:53.052Z,239.9900055,81.59999847,0,0,4.596984852,30.68832444
2026-07-10,11:26:54,4.16E-05,-43.80553436,-118.5411835,395.8752441,336.3300171,59.54522705,,3.104483366,552.6777344,0.8954353333,8.311113358,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.1118011,83.22036743,12.13721275,2.37569809,0,10,0,0,2026-07-10T15:26:54.054Z,239.4700012,81.63999939,0,0,4.603164363,30.64899432
2026-07-10,11:26:55,4.14E-05,-43.82694244,-118.5640869,393.793335,336.3300171,57.46331787,,3.104483366,533.354187,0.8907262087,8.26740551,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.134552,83.22277832,12.13719368,2.375679016,0,10,0,0,2026-07-10T15:26:55.053Z,239.2100067,81.65000153,0,0,4.605763749,30.62389327
2026-07-10,11:26:56,4.17E-05,-43.79404068,-118.5330429,396.617981,336.3300171,60.28796387,,3.104483366,559.5715332,0.8971153498,8.326706886,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.1573334,83.22518158,12.13717556,2.375660896,0,10,0,0,2026-07-10T15:26:56.066Z,238.7100067,81.69000244,0,0,4.611825436,30.58821857
2026-07-10,11:26:57,4.18E-05,-43.78529739,-118.5210571,397.7142029,336.3300171,61.38418579,,3.104483366,569.7462769,0.899594903,8.349720955,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.1801147,83.22759247,12.13715649,2.375641823,0,10,0,0,2026-07-10T15:26:57.084Z,238.2200012,81.73000336,0,0,4.617825076,30.5545713
2026-07-10,11:26:58,4.17E-05,-43.80302811,-118.5407715,395.9125671,336.3300171,59.58255005,,3.104483366,553.0241089,0.8955197334,8.311897278,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.2029114,83.22999573,12.13713837,2.375623703,0,10,0,0,2026-07-10T15:26:58.084Z,237.9900055,81.75,0,0,4.620865864,30.53979388
2026-07-10,11:26:59,4.15E-05,-43.8163681,-118.5527954,394.8179932,336.3300171,58.48797607,,3.104483366,542.8646851,0.8930439353,8.288917542,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.2257385,83.23239899,12.13711929,2.37560463,0,10,0,0,2026-07-10T15:26:59.083Z,237.5200043,81.80000305,0,0,4.627355106,30.51567524
2026-07-10,11:27:00,4.15E-05,-43.814785,-118.5543671,394.6756592,336.3300171,58.34564209,,3.104483366,541.5435791,0.892721951,8.28592968,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.2485657,83.23480225,12.13710117,2.37558651,0,10,0,0,2026-07-10T15:27:00.089Z,237.2899933,81.81999969,0,0,4.630394261,30.5015081
2026-07-10,11:27:01,4.17E-05,-43.79445267,-118.5323868,396.6777344,336.3300171,60.34771729,,3.104483366,560.1261597,0.8972504735,8.327960968,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.2714081,83.23720551,12.1370821,2.375567436,0,10,0,0,2026-07-10T15:27:01.114Z,236.8300018,81.86000061,0,0,4.636193715,30.47375804
2026-07-10,11:27:02,4.16E-05,-43.81044006,-118.5483322,395.2240601,336.3300171,58.89404297,,3.104483366,546.633667,0.8939623833,8.297442436,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.294281,83.23960876,12.13706303,2.375548363,0,10,0,0,2026-07-10T15:27:02.118Z,236.3800049,81.91000366,0,0,4.642535711,30.45402624
2026-07-10,11:27:03,4.14E-05,-43.83190155,-118.5678253,393.4539185,336.3300171,57.12390137,,3.104483366,530.2038574,0.8899585009,8.260279655,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.3171539,83.24201202,12.13704491,2.375530243,0,10,0,0,2026-07-10T15:27:03.123Z,236.1499939,81.93000031,0,0,4.645571391,30.4408407
2026-07-10,11:27:04,4.17E-05,-43.7949028,-118.532486,396.6691284,336.3300171,60.33911133,,3.104483366,560.0462646,0.8972310424,8.327780724,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.3400574,83.24440765,12.13702583,2.375511169,0,10,0,0,2026-07-10T15:27:04.127Z,235.7200012,81.98000336,0,0,4.65176691,30.42455229
2026-07-10,11:27:05,4.17E-05,-43.79808044,-118.536087,396.3399963,336.3300171,60.00997925,,3.104483366,556.991394,0.8964865208,8.320870399,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.3629608,83.24680328,12.13700771,2.37549305,0,10,0,0,2026-07-10T15:27:05.142Z,235.5,82.01000214,0,0,4.65533531,30.419285
2026-07-10,11:27:06,4.17E-05,-43.80036545,-118.537117,396.2460938,336.3300171,59.91607666,,3.104483366,556.119812,0.8962741494,8.318899155,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.3858795,83.24920654,12.13698864,2.375473976,0,10,0,0,2026-07-10T15:27:06.155Z,235.0599976,82.05000305,0,0,4.660979853,30.39685331
2026-07-10,11:27:07,4.16E-05,-43.81409836,-118.5521317,394.8788452,336.3300171,58.54882813,,3.104483366,543.4295044,0.8931815624,8.290194511,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.4088287,83.25160217,12.13697052,2.375455856,0,10,0,0,2026-07-10T15:27:07.156Z,234.6300049,82.09999847,0,0,4.667149161,30.38254725
2026-07-10,11:27:08,4.16E-05,-43.8083725,-118.5456314,395.4703369,336.3300171,59.14031982,,3.104483366,548.9195557,0.8945194483,8.302613258,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.431778,83.2539978,12.13695145,2.375436783,0,10,0,0,2026-07-10T15:27:08.158Z,234.4199982,82.12000275,0,0,4.670037683,30.37303534
2026-07-10,11:27:09,4.17E-05,-43.79576111,-118.5315628,396.753479,336.3300171,60.42346191,,3.104483366,560.8292236,0.8974218369,8.329551697,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.4547577,83.25639343,12.13693333,2.375418663,0,10,0,0,2026-07-10T15:27:09.166Z,234,82.16999817,0,0,4.676122963,30.36093067
2026-07-10,11:27:10,4.19E-05,-43.77672195,-118.5153198,398.2401123,336.3300171,61.91009521,,3.104483366,574.6276245,0.9007844329,8.360762596,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.4777374,83.25878143,12.1369133,2.375398636,0,10,0,0,2026-07-10T15:27:10.184Z,233.7799988,82.19999695,0,0,4.679662998,30.357354
2026-07-10,11:27:11,4.18E-05,-43.79101563,-118.5279388,397.0843811,336.3300171,60.75436401,,3.104483366,563.9005127,0.8981702924,8.33649826,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.5007477,83.26117706,12.13689518,2.375380516,0,10,0,0,2026-07-10T15:27:11.187Z,233.3600006,82.25,0,0,4.6857277,30.34643912
2026-07-10,11:27:12,4.16E-05,-43.80730057,-118.5440979,395.6098938,336.3300171,59.27987671,,3.104483366,550.2148438,0.8948351145,8.305542946,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.5237579,83.26356506,12.13687611,2.375361443,0,10,0,0,2026-07-10T15:27:12.190Z,232.9400024,82.30000305,0,0,4.691778829,30.33628643
2026-07-10,11:27:13,4.12E-05,-43.85482407,-118.5906906,391.3881531,336.3300171,55.05813599,,3.104483366,511.0301514,0.8852859139,8.216910362,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.5467987,83.26596069,12.13685799,2.375343323,0,10,0,0,2026-07-10T15:27:13.201Z,232.7200012,82.31999969,0,0,4.694715029,30.32719762
2026-07-10,11:27:14,4.11E-05,-43.86371613,-118.6018753,390.3815918,336.3300171,54.05157471,,3.104483366,501.6875916,0.8830091357,8.195778847,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.5698395,83.26834869,12.13683891,2.375324249,0,10,0,0,2026-07-10T15:27:14.216Z,232.3000031,82.37000275,0,0,4.700746657,30.31817148
2026-07-10,11:27:15,4.11E-05,-43.85678101,-118.5935059,391.1348572,336.3300171,54.80484009,,3.104483366,508.6791382,0.8847129941,8.211592674,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.5929108,83.27073669,12.13681984,2.375305176,0,10,0,0,2026-07-10T15:27:15.218Z,232.0899963,82.40000153,0,0,4.704184552,30.31726399
2026-07-10,11:27:16,4.13E-05,-43.83775711,-118.5742569,392.8717346,336.3300171,56.54171753,,3.104483366,524.8002319,0.8886416554,8.248057365,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.6159973,83.27312469,12.13680172,2.375287056,0,10,0,0,2026-07-10T15:27:16.218Z,231.6699982,82.44999695,0,0,4.710191754,30.3093903
2026-07-10,11:27:17,4.14E-05,-43.83180618,-118.5666046,393.565155,336.3300171,57.23513794,,3.104483366,531.2363281,0.8902100921,8.262615204,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.6390839,83.2755127,12.13678265,2.375267982,0,10,0,0,2026-07-10T15:27:17.227Z,231.25,82.5,0,0,4.716183924,30.3022739
2026-07-10,11:27:18,4.18E-05,-43.79021454,-118.5263519,397.229248,336.3300171,60.89923096,,3.104483366,565.2451172,0.8984979391,8.339539528,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.6622009,83.2779007,12.13676453,2.375249863,0,10,0,0,2026-07-10T15:27:18.245Z,231.0399933,82.51999664,0,0,4.719028958,30.29560813
2026-07-10,11:27:19,4.16E-05,-43.81097794,-118.5485077,395.2085266,336.3300171,58.87850952,,3.104483366,546.489502,0.8939272761,8.29711628,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.685318,83.28028107,12.13674545,2.375230789,0,10,0,0,2026-07-10T15:27:19.249Z,230.6000061,82.56999969,0,0,4.725134866,30.28770047
2026-07-10,11:27:20,4.18E-05,-43.78399277,-118.5187225,397.927887,336.3300171,61.59786987,,3.104483366,571.7296143,0.9000782371,8.354207039,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.7084656,83.28266907,12.13672733,2.375212669,0,10,0,0,2026-07-10T15:27:20.254Z,230.3800049,82.59999847,0,0,4.728602239,30.28746458
2026-07-10,11:27:21,4.16E-05,-43.80828094,-118.5469131,395.3535156,336.3300171,59.02349854,,3.104483366,547.8352661,0.8942552209,8.300160408,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.7316284,83.28504944,12.13670826,2.375193596,0,10,0,0,2026-07-10T15:27:21.262Z,229.9499969,82.65000153,0,0,4.734613389,30.28169724
2026-07-10,11:27:22,4.13E-05,-43.84169388,-118.5800171,392.3512268,336.3300171,56.02120972,,3.104483366,519.9690552,0.8874642849,8.237129211,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.7548065,83.28742981,12.13669014,2.375175476,0,10,0,0,2026-07-10T15:27:22.282Z,229.5200043,82.69999695,0,0,4.740606669,30.27669151
2026-07-10,11:27:23,4.13E-05,-43.84120178,-118.5759735,392.71698,336.3300171,56.38696289,,3.104483366,523.3638306,0.8882915974,8.244808197,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.7779846,83.28981018,12.13667107,2.375156403,0,10,0,0,2026-07-10T15:27:23.292Z,229.3000031,82.73000336,0,0,4.744047417,30.27750913
2026-07-10,11:27:24,4.18E-05,-43.7928009,-118.5316391,396.7459412,336.3300171,60.41592407,,3.104483366,560.7592163,0.8974047303,8.329393387,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.8011932,83.29219055,12.13665295,2.375138283,0,10,0,0,2026-07-10T15:27:24.291Z,228.8699951,82.77999878,0,0,4.750012063,30.27367457
2026-07-10,11:27:25,4.14E-05,-43.83153152,-118.5698166,393.2741089,336.3300171,56.9440918,,3.104483366,528.5349121,0.8895517588,8.256505013,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.8244171,83.29457092,12.13663387,2.375119209,0,10,0,0,2026-07-10T15:27:25.295Z,228.6399994,82.80000305,0,0,4.752954979,30.26719271
2026-07-10,11:27:26,4.14E-05,-43.82706833,-118.5639954,393.8010559,336.3300171,57.47103882,,3.104483366,533.4258423,0.8907436728,8.267567635,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.8476563,83.29695129,12.13661575,2.375101089,0,10,0,0,2026-07-10T15:27:26.309Z,228.2100067,82.84999847,0,0,4.758893293,30.26448937
2026-07-10,11:27:27,4.12E-05,-43.84857559,-118.5857849,391.8303223,336.3300171,55.50030518,,3.104483366,515.1342163,0.8862860799,8.226193428,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.8709106,83.29932404,12.13659668,2.375082016,0,10,0,0,2026-07-10T15:27:27.318Z,227.7599945,82.90000153,0,0,4.764949002,30.260811
2026-07-10,11:27:28,4.11E-05,-43.86166763,-118.6027603,390.3016663,336.3300171,53.97164917,,3.104483366,500.9457397,0.8828283548,8.19410038,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.894165,83.30170441,12.13657856,2.375063896,0,10,0,0,2026-07-10T15:27:28.317Z,227.5299988,82.93000031,0,0,4.768411872,30.26242136
2026-07-10,11:27:29,4.11E-05,-43.86237335,-118.5988998,390.6492615,336.3300171,54.31924438,,3.104483366,504.1720276,0.8836145997,8.201397896,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.91745,83.30407715,12.13655949,2.375044823,0,10,0,0,2026-07-10T15:27:29.317Z,227.0800018,82.98000336,0,0,4.774435491,30.25997131
2026-07-10,11:27:30,4.11E-05,-43.86212158,-118.6008606,390.4728088,336.3300171,54.14279175,,3.104483366,502.5342407,0.883215487,8.197693825,6.09E-05,0,5.501666546,30.24861145,177.1528015,-2.146787167,135.9407501,83.30644989,12.13654041,2.375025749,0,10,0,0,2026-07-10T15:27:30.326Z,226.8500061,83,0,0,4.777346183,30.25500254
