Dec,5.4,5.41,5.42,5.43,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,5.63,5.64,5.65,5.66,5.67,5.68,5.69,5.7,5.71,5.72,5.73,5.74,5.75,5.76,5.77,5.78,5.79,5.8
29.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.9430243174235,-44.4480262113257,-43.94314511617025,-43.94492875075922,-43.95398112705776,-43.95910208565848,-43.966526667277016,-43.94098091125488,-43.92670885721842,-43.923950831095375,-43.938894271850586,-43.948838551839195,-43.94293467203776,-43.9408156077067,-43.940473556518555,-43.95740000406901,-43.96479797363281,-43.95820554097494,-43.946554819742836,-43.93480682373047,-43.932596588134764,-43.94634246826172,-43.96083014351981,-43.96670150756836,-43.96066665649414,-43.94061851501465,-43.95475878034319,-43.945318857828774,-43.93989680363582,-43.9339968363444,-43.936486138237846,-43.93804588317871
29.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.94408139315519,-44.447913970070324,-43.94260766532984,-43.945327429123864,-43.95398112705776,-43.95910208565848,-43.966526667277016,-43.94098091125488,-43.92670885721842,-43.92648696899414,-43.938894271850586,-43.948838551839195,-43.94293467203776,-43.9408156077067,-43.940473556518555,-43.95740000406901,-43.96479797363281,-43.95820554097494,-43.946554819742836,-43.93480682373047,-43.932596588134764,-43.94901875087193,-43.96083014351981,-43.96568806966146,-43.95453453063965,-43.94061851501465,-43.9513144493103,-43.945318857828774,-43.93989680363582,-43.934278678894046,-43.936486138237846,-43.938998631068635
29.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.94416527999075,-44.4482483260933,-43.942245266654275,-43.94565886485426,-43.95398112705776,-43.95910208565848,-43.966526667277016,-43.94098091125488,-43.92670885721842,-43.92648696899414,-43.938894271850586,-43.948838551839195,-43.94293467203776,-43.9408156077067,-43.940473556518555,-43.95740000406901,-43.96479797363281,-43.95421436854771,-43.946554819742836,-43.93480682373047,-43.93626730782645,-43.94901875087193,-43.96083014351981,-43.96568806966146,-43.95453453063965,-43.94061851501465,-43.9513144493103,-43.945318857828774,-43.93989680363582,-43.931830451602025,-43.936486138237846,-43.938998631068635
29.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.94442209879557,-44.453329866985946,-43.942245266654275,-43.94534512055226,-43.95398112705776,-43.95910208565848,-43.961930411202566,-43.94098091125488,-43.92670885721842,-43.92648696899414,-43.938894271850586,-43.948838551839195,-43.94443457467215,-43.9408156077067,-43.940473556518555,-43.95740000406901,-43.96479797363281,-43.95421436854771,-43.946554819742836,-43.93480682373047,-43.93626730782645,-43.94901875087193,-43.96083014351981,-43.96568806966146,-43.95453453063965,-43.94061851501465,-43.95320553249783,-43.945318857828774,-43.94119371686663,-43.931830451602025,-43.936486138237846,-43.938998631068635
29.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.944851643330345,-44.45331092989722,-44.44751656192473,-44.516272771926154,-50.23070526123047,-43.95910208565848,-43.961930411202566,-43.94098091125488,-43.92670885721842,-43.92648696899414,-43.938894271850586,-43.948838551839195,-43.94443457467215,-43.9408156077067,-43.940473556518555,-43.95740000406901,-43.96479797363281,-43.95421436854771,-43.946554819742836,-43.93480682373047,-43.93626730782645,-43.94901875087193,-43.96083014351981,-43.96568806966146,-43.95604051862444,-43.94061851501465,-43.95320553249783,-43.94317436218262,-43.94119371686663,-43.931830451602025,-43.936486138237846,-43.93755288557573
29.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.945202085706924,-44.459575929828716,-43.94215309756926,-43.945443318684895,-43.95398112705776,-50.24185998099191,-50.24466460091727,-51.26459821065267,-43.92670885721842,-43.92648696899414,-43.938894271850586,-43.948838551839195,-43.94443457467215,-43.9408156077067,-43.940473556518555,-43.95740000406901,-43.960706983293804,-43.95421436854771,-43.946554819742836,-43.93480682373047,-43.93626730782645,-43.94901875087193,-43.96083014351981,-43.96019036429269,-43.95604051862444,-43.94061851501465,-43.95320553249783,-43.94317436218262,-43.94119371686663,-43.93244188482111,-43.936486138237846,-43.93755288557573
29.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.94485097535899,-43.94229323443245,-43.94215309756926,-43.94565598169962,-43.95398112705776,-43.95910208565848,-43.961930411202566,-51.26440874735514,-51.24382019042969,-50.203104564121794,-51.261037826538086,-51.273963928222656,-50.226031167166575,-43.9408156077067,-43.940473556518555,-43.95740000406901,-43.960706983293804,-43.95421436854771,-43.946554819742836,-43.93480682373047,-43.93626730782645,-43.94901875087193,-43.96083014351981,-43.96019036429269,-43.95604051862444,-43.94061851501465,-43.95320553249783,-43.940569097345524,-43.94119371686663,-43.93244188482111,-43.936486138237846,-43.93755288557573
29.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.944937481599695,-43.942338943481445,-43.94219611411871,-43.94533463598977,-43.95398112705776,-43.95910208565848,-43.966526667277016,-43.94098091125488,-43.92670885721842,-43.92648696899414,-43.938894271850586,-51.27287928263346,-50.2245968409947,-51.25959587097168,-51.266045888264976,-51.28595225016276,-43.960706983293804,-43.95421436854771,-43.946554819742836,-43.93480682373047,-43.93626730782645,-43.94901875087193,-43.96083014351981,-43.96019036429269,-43.95604051862444,-43.94061851501465,-43.95320553249783,-43.940569097345524,-43.94119371686663,-43.93244188482111,-45.56371971412941,-45.93483313253103
29.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.94466849939147,-43.942663859172036,-43.942511704388785,-43.94536763971502,-43.95398112705776,-43.95910208565848,-43.966526667277016,-43.94098091125488,-43.92670885721842,-43.92648696899414,-43.938894271850586,-43.948838551839195,-43.94443457467215,-51.2604185740153,-51.26194826761881,-51.28389104207357,-50.24155398777553,-50.23469080243792,-51.26924832661947,-51.256754557291664,-50.211708886282786,-50.22581263950893,-50.240918840680806,-43.96019036429269,-43.95604051862444,-43.94061851501465,-43.95320553249783,-43.940569097345524,-47.07911818368094,-45.92941249500621,-45.5638471532751,-43.93755288557573
29.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.94579060872396,-43.94229726093571,-43.942511704388785,-43.942128626505536,-43.95398112705776,-43.95910208565848,-43.966526667277016,-43.94098091125488,-43.92670885721842,-43.92648696899414,-43.938894271850586,-43.948838551839195,-43.94443457467215,-43.9408156077067,-43.940473556518555,-43.95740000406901,-43.960706983293804,-43.95421436854771,-51.27231216430664,-51.256518046061196,-43.93626730782645,-43.94901875087193,-50.24305970328195,-50.241537639072966,-50.23367364065988,-51.26533593071832,-48.834059185451935,-47.93784898700137,-47.07955859956287,-45.928897857666016,-43.936486138237846,-43.93755288557573
