,4.21,4.206556,4.203111,4.199667,4.196222,4.192778,4.189333,4.185889,4.182444,4.179,4.175556,4.172111,4.168667,4.165222,4.161778,4.158333,4.154889,4.151444,4.148,4.144556,4.141111,4.137667,4.134222,4.130778,4.127333,4.123889,4.120444,4.117,4.113556,4.110111,4.106667,4.103222,4.099778,4.096333,4.092889,4.089444,4.086,4.082556,4.079111,4.075667,4.072222,4.068778,4.065333,4.061889,4.058444,4.055,4.051556,4.048111,4.044667,4.041222,4.037778,4.034333,4.030889,4.027444,4.024,4.020556,4.017111,4.013667,4.010222,4.006778,4.003333,3.999889,3.996444,3.993,3.989556,3.986111,3.982667,3.979222,3.975778,3.972333,3.968889,3.965444,3.962,3.958556,3.955111,3.951667,3.948222,3.944778,3.941333,3.937889,3.934444,3.931,3.927556,3.924111,3.920667,3.917222,3.913778,3.910333,3.906889,3.903444,3.9,3.896556,3.893111,3.889667,3.886222,3.882778,3.879333,3.875889,3.872444,3.869
36.8823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.867913,-43.98534775,-43.96422368221002,-43.96744919,-43.96744919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.853526,-43.965313264596034,-43.965166834136845,-43.967476057746225,-43.980155496063574,-43.99105650421966,-44.0116806,-44.00493147251004,-43.98323775010824,-43.96274830571851,-43.95169950627137,-43.94420624,-43.92033005,-43.92033005,-43.902326474737386,-43.89789963,-43.86045456,-43.878246691332336,-43.88213348,-43.88213348,,-43.89319992,,-43.91183853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.839139,-43.96544000607692,-43.965111253087784,-43.97149050091484,-43.97904975867918,-43.991129194052895,-44.0019446632479,-43.99294488947324,-43.98326582596727,-43.967524662253936,-43.95171361460904,-43.94139571198619,-43.93154254468886,-43.908818590391895,-43.90233409188313,-43.88834142194222,-43.883591407136095,-43.87944774108611,-43.8887176086268,-43.88040050213394,-43.884569158734266,-43.894061326465206,-43.901480386876536,-43.905363581276724,-43.906308603911754,-43.90874481,-43.92193779049499,-43.928389957349786,-43.95284878073083,-43.96920943410966,-43.96240997,-43.91482925,-43.90686035,-43.90686035,,-43.95479965,-43.96579742,-43.96480942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.057674291355276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.824753,-43.96603660167523,-43.970331658379756,-43.971367438545755,-43.97910946753648,-43.991221771316326,-43.9901989211775,-43.993001602716596,-43.98374377164267,-43.967526744591986,-43.94870648842621,-43.94142202641661,-43.931655761441945,-43.90888524428504,-43.897830375849395,-43.8899681023323,-43.883435566012096,-43.879462289672816,-43.88029266342495,-43.88663104309769,-43.88456171398865,-43.89399127920934,-43.896586875538425,-43.90347658553263,-43.906287245772916,-43.911451285029884,-43.92195927212675,-43.94216710095509,-43.94905140082352,-43.957770114722386,-43.951360819564236,-43.92799822415881,-43.927054684600016,-43.93435835436886,-43.94194595976342,-43.96016837074279,-43.961823333478286,-43.96528152864451,-43.965245036471146,-43.98251626021464,-43.98336928553081,-44.00028430845354,-44.00078205503829,-43.9832979402782,-43.95635605,-43.92844009,-43.93415156339489,-43.94351959,-43.95503863272023,-43.96657562,-43.96366882,,-43.94686127,,-43.9691391,,,,,,-43.88877487,,,-44.00512314,-44.03612232530431,-44.067654006277166,-44.052649669735764,-44.038494181050794,-44.043054799621174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.810366,-43.96616642563841,-43.970031537642186,-43.9712180917922,-43.980035277088646,-43.99272350260972,-43.99059328428075,-43.9931323675984,-43.97802039796376,-43.96752335578766,-43.95682633202914,-43.94145407762643,-43.93150024131828,-43.91581897871028,-43.898033907225035,-43.88996071583648,-43.88697367363959,-43.88281414633777,-43.88002219405554,-43.886513442029084,-43.88455157018414,-43.89275348978307,-43.89673801720216,-43.90353277367146,-43.90626058932693,-43.91479576651283,-43.92198618589496,-43.935138681204684,-43.94910784491252,-43.9491662320189,-43.9513755211266,-43.92794795274128,-43.926899792366925,-43.934432520553806,-43.947271153156706,-43.961103323966256,-43.96182926499709,-43.96304062867326,-43.975410169802494,-43.97700165681894,-43.985655231717516,-44.00010685351076,-43.98769594311756,-43.98539068244881,-43.94315267323868,-43.94097375233358,-43.93696290971325,-43.949510353785605,-43.95504071523107,-43.958309402647096,-43.933787774681,-43.93578838592746,-43.94413890941485,-43.96939077665592,-43.96026847230502,-43.92102086274015,-43.89008886305556,-43.87229504769131,-43.87341082493233,-43.877321124368194,-43.9068882813742,-43.955752714343994,-44.01023815981534,-44.032235801719935,-44.054338600506306,-44.053070303761054,-44.039709833347175,-44.03893330151262,-44.038516090231944,-44.04785761590596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.795979,-43.96634265893879,-43.969661654571745,-43.97586451468019,-43.98005895941348,-43.99278251818068,-43.991076736219846,-43.98872586283239,-43.978251643936275,-43.967511315618005,-43.95664135711825,-43.94019940244639,-43.92642742962627,-43.91561703015175,-43.89827415055909,-43.89405528538903,-43.88668960091085,-43.88268041727544,-43.88016476010357,-43.88269963267109,-43.88925096535082,-43.89272693113788,-43.896922545996,-43.90360067427741,-43.90996130652276,-43.914741756475536,-43.922020422036944,-43.9391627931449,-43.94917840647297,-43.946311194855234,-43.951392734238354,-43.941750566031835,-43.93352850277566,-43.93438116606681,-43.947257955913166,-43.95246156126477,-43.96183736337681,-43.96308209921545,-43.973281183713524,-43.97962405770421,-43.990936879053784,-43.99300568306243,-43.98796305577902,-43.973748546713004,-43.95770951924838,-43.94088442570869,-43.936930463291624,-43.944723764618125,-43.95359185388393,-43.95837373490941,-43.94414293431531,-43.93564928470728,-43.9438903931145,-43.95348776227924,-43.95750358564788,-43.92733019287312,-43.89904518641755,-43.879685498290954,-43.87498889802522,-43.89332021838402,-43.92719108078984,-43.968306231260755,-44.002466392909476,-44.03261875293994,-44.05308221723079,-44.04004127220362,-44.03970899211082,-44.03948480276863,-44.03798239415989,-44.03883983802419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.781592,-43.96658857310112,-43.969198249801444,-43.975312646750595,-43.980090751886515,-43.98723445788042,-43.9916761379097,-43.989093289753036,-43.97852473291641,-43.97218801027189,-43.95642052829386,-43.94031226110181,-43.92644682546561,-43.92041106921917,-43.898228671612706,-43.89381152617927,-43.88632338671693,-43.8825340839775,-43.88192352498891,-43.88274875189583,-43.889774182547264,-43.89268903784272,-43.89857747438001,-43.90061290614678,-43.907702305991016,-43.91467393200899,-43.92621730931085,-43.938916325637926,-43.949267643580306,-43.94700760221471,-43.942268585941044,-43.94127503496214,-43.933040144235726,-43.93851664874654,-43.947251224080546,-43.952695444795005,-43.96211212834597,-43.96835404382737,-43.9731651537774,-43.97957791368692,-43.98689324520656,-43.98792900227766,-43.990470305637594,-43.974006936761114,-43.957516096494835,-43.94125619188922,-43.94471475354706,-43.9447539763229,-43.953636031824836,-43.94748405066063,-43.94460792474264,-43.94590028489502,-43.951218004009135,-43.94785022662183,-43.94494455060417,-43.92744593630199,-43.89501962234792,-43.879534492084176,-43.8765423644918,-43.89181257974041,-43.92745094990837,-43.96517622609707,-43.998902376836796,-44.04103343396387,-44.05025285035236,-44.04001832388148,-44.03981824670741,-44.03942330616325,-44.03882213871775,-44.03823630995662,-44.00437164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.767205,-43.96979420043115,-43.96860533705144,-43.9746690204042,-43.980131384477076,-43.98601949948062,-43.99242883193713,-43.98770617820666,-43.97884872743927,-43.96733572773548,-43.95615834332015,-43.940449064455755,-43.92644381096565,-43.91420910652125,-43.89855344437228,-43.89354571472093,-43.88584190221981,-43.884211993669545,-43.88200339309952,-43.88278960304352,-43.890237421404315,-43.89263461829095,-43.89872789027557,-43.90093983920077,-43.90979867155661,-43.914586754920705,-43.926021600178515,-43.93860589347503,-43.94213313780333,-43.94787090571413,-43.94282829596777,-43.94068302336971,-43.93513178752581,-43.938189206074746,-43.943411421931486,-43.95297975464237,-43.96255853819746,-43.968157588567685,-43.97075215017015,-43.97952741839235,-43.98700081925448,-43.98836693034493,-43.990702977725505,-43.97430223775653,-43.96196731531296,-43.94111210114717,-43.94439092031402,-43.94478954491347,-43.950236793599096,-43.948039244321954,-43.9447286671471,-43.94832184020511,-43.95073370074532,-43.94835162792125,-43.94009726028094,-43.920272636474785,-43.90486155041,-43.87977625939912,-43.878801173064524,-43.89637385773038,-43.933910624397626,-43.97664003831049,-44.0035017724569,-44.0370459501742,-44.04585392866327,-44.04010630266922,-44.03986306023626,-44.03941707447342,-44.03890914753554,-44.03786682117471,-44.042864150526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.752818,-43.969869017586156,-43.96782494161067,-43.973921259009785,-43.98138761181472,-43.98688650985639,-43.993388051928825,-43.98839076194054,-43.979233641882374,-43.96728068556571,-43.955850890845156,-43.94497035107753,-43.926400271447875,-43.91405405854277,-43.90239892194748,-43.89326621684373,-43.88519457118404,-43.88390378354017,-43.88331731761218,-43.88281431061681,-43.88975458570455,-43.892556526851024,-43.89763995012664,-43.903258139971804,-43.90953318413646,-43.914471459379534,-43.92464855873615,-43.93820870218099,-43.94284994130653,-43.94895126720193,-43.94348249425218,-43.939934292826784,-43.93808474328932,-43.937800380417634,-43.943735993000445,-43.95332526783902,-43.95732186901889,-43.96793561222584,-43.97074844552003,-43.98127391185645,-43.98713436993507,-43.98887721523197,-43.988208280506534,-43.97051411861141,-43.9614649744601,-43.94938467024097,-43.94400026855638,-43.94702881322442,-43.95050918590839,-43.94759565207482,-43.94489337432597,-43.94748520747979,-43.95012668195569,-43.948971826877994,-43.93558832700484,-43.923284110895196,-43.902295869829324,-43.886579324408174,-43.887277331452765,-43.90203490140515,-43.93674270662707,-43.97300711108051,-44.004180227525445,-44.03874733390288,-44.04004950005338,-44.040275379066046,-44.039884262538386,-44.039391243538276,-44.039058954470214,-44.038042277176274,-44.038292086385155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.738431,-43.97019212382753,-43.96675632130443,-43.97306140842248,-43.981250468433245,-43.987916974817146,-43.994631885113265,-43.98678747493287,-43.97968747505432,-43.96717888853845,-43.95549954013561,-43.94191119717721,-43.92628503961134,-43.91387681253834,-43.902380923066495,-43.89233422897876,-43.884301660483715,-43.88360003654064,-43.88333669031771,-43.88470442896964,-43.88917347158933,-43.89244602451559,-43.89807336369365,-43.903433187309396,-43.909208378485516,-43.91431354451774,-43.92700876769654,-43.93769295350725,-43.94367217827511,-43.950314041170365,-43.94570187894954,-43.93896920814858,-43.93679097081077,-43.9391765745745,-43.94565391398659,-43.95374292107327,-43.95779336646252,-43.96768619917766,-43.97234258867071,-43.981082376719705,-43.98730459304642,-43.98946749652386,-43.983619663244475,-43.973664263070575,-43.9608652039049,-43.9500152002288,-43.94352767347187,-43.947690046729974,-43.95083237449568,-43.94822810369249,-43.94512516529425,-43.948595918295446,-43.946495949371844,-43.95095857234388,-43.937224597993506,-43.91987266979345,-43.90169114768435,-43.88598298190074,-43.886358120260084,-43.90831186984352,-43.9366213392243,-43.970632669291625,-44.00612297083767,-44.03821117098515,-44.03999114307473,-44.040375960104626,-44.03990912311763,-44.03936877194801,-44.03906434923112,-44.03828986577002,-44.03752026303875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.724044,-43.970979355196555,-43.96520950221087,-43.972094536861945,-43.981109630911185,-43.98897770742027,-43.996277527324104,-43.9880689152566,-43.98075844065648,-43.967006665728896,-43.9551198019443,-43.941968520466645,-43.92604445479591,-43.913687438350394,-43.90241159825954,-43.89221162582424,-43.884731136131016,-43.88336219382777,-43.88340587225131,-43.88439179686548,-43.887159301428994,-43.892295757006245,-43.89864117547088,-43.903652093020334,-43.9088118000697,-43.91408801522979,-43.92662307888702,-43.93701597685448,-43.94461389223058,-43.95204076257196,-43.94525565557434,-43.9376960511291,-43.935242092891215,-43.93839565682485,-43.94592411115646,-43.954240629867606,-43.958329571876654,-43.96740816973686,-43.972074008445574,-43.980858484730085,-43.98753017561015,-43.98842552243251,-43.984935510395054,-43.97407576530558,-43.960153689761064,-43.948849002344446,-43.942956423419524,-43.947475461038174,-43.947501230692815,-43.94909008789631,-43.94902682606874,-43.94696792879735,-43.94586624830323,-43.946690135719614,-43.939237276513055,-43.92067134100157,-43.900938081824194,-43.88510778401705,-43.88527674359243,-43.90649432872915,-43.93496341238725,-43.97144966886138,-44.0107684387172,-44.03583814785088,-44.03984342863065,-44.040605027080524,-44.0400088580843,-44.03940634269709,-44.03899747741231,-44.0383641019079,-44.03791649049861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.709658,-43.97261643626569,-43.96416183275832,-43.97105569355408,-43.980994255162486,-43.99037736207593,-43.99707210028257,-43.98953555141418,-43.98113757110694,-43.966736353134095,-43.95319485805986,-43.942095280567116,-43.92719125501339,-43.91350581920176,-43.90250999226828,-43.892193201809505,-43.88258035229358,-43.8833342418791,-43.88352520424253,-43.8840127733275,-43.88655577583656,-43.892733437226745,-43.89940017019372,-43.90391057537034,-43.90833290685364,-43.91668692579927,-43.92623795920345,-43.93455749080432,-43.945692086867105,-43.95215790755748,-43.946196153129364,-43.93596896164431,-43.933395362718365,-43.937454414747606,-43.946318752339906,-43.954815762188616,-43.960953618932805,-43.96689912802056,-43.97169857578637,-43.9805877946992,-43.9861434052864,-43.98936333097997,-43.98657451853623,-43.97451253967371,-43.958333971245125,-43.94744499802979,-43.94227116846156,-43.94723692892411,-43.94841818796464,-43.95013938965059,-43.94911154485329,-43.945382353343604,-43.944978452615565,-43.94828381066339,-43.94173086237787,-43.92056605497659,-43.899992033068344,-43.88876454781838,-43.887230058581395,-43.908337055367234,-43.93688397358524,-43.970564684257134,-44.01350493855978,-44.036797692890055,-44.040061471858664,-44.04082693698539,-44.040133055543485,-44.03940076313154,-44.03892111084911,-44.038450242614246,-44.03795841536919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.695271,-43.97569890912899,-43.9597359229318,-43.97003623388724,-43.981043203348996,-43.99193802721059,-44.00039641879593,-43.99119098146711,-43.98133463342578,-43.96635065381415,-43.9534656918465,-43.942325724214214,-43.92599987409701,-43.91284797089796,-43.90271312840445,-43.892391014020355,-43.879439853074835,-43.88407262579592,-43.88366653057984,-43.88357021247385,-43.88567766590936,-43.89240786313988,-43.90043138148517,-43.90417785785884,-43.90777056673562,-43.91558643921448,-43.92590168956432,-43.93381451501295,-43.946930378764925,-43.95524648496775,-43.9473640360039,-43.933415710044834,-43.93256810860055,-43.93629768191485,-43.94690807709214,-43.955438582881996,-43.96128934983471,-43.96661304850096,-43.9711756850533,-43.9802307465626,-43.986873759289594,-43.99035451817766,-43.988653151211665,-43.97491519142486,-43.95759273090659,-43.94774432655146,-43.94146599518398,-43.946969254301564,-43.94946658141421,-43.95030311667617,-43.94944388641615,-43.94330392887621,-43.944746895801,-43.950286541923674,-43.944837594658,-43.92169457315051,-43.89826410568401,-43.88698263306159,-43.88529219661767,-43.90539878041874,-43.9348950797494,-43.97052922245596,-44.01314399732224,-44.0361494520932,-44.04031521555767,-44.04128280384783,-44.04031087311222,-44.039409396559215,-44.038850532142554,-44.03849616950212,-44.03761725301627,-44.03536414658807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.680884,-43.980497513528036,-43.95272450847757,-43.96920384885125,-43.98180807610998,-43.99347676764919,-44.00465178688905,-43.992941626549005,-43.98061554575924,-43.965877604221355,-43.95420794903222,-43.94269164253987,-43.92429907769954,-43.91286650339152,-43.9031189804954,-43.8929565367197,-43.874735486573414,-43.88575041325014,-43.88375883353552,-43.88309961758515,-43.884303042975375,-43.892225466706535,-43.90182334846868,-43.90434557791172,-43.90641104318431,-43.91413133087685,-43.92569378758149,-43.93279865713864,-43.94836366807429,-43.958917958516246,-43.94887293767057,-43.93010262918759,-43.92990154302614,-43.93483470181072,-43.94779061167067,-43.956275732411555,-43.96177900187936,-43.9662952744989,-43.970468079065405,-43.979672693248475,-43.98789293421266,-43.99130348973637,-43.991344821370674,-43.97515599486794,-43.95679625654097,-43.945301536390936,-43.94056429613283,-43.946662019625165,-43.95065808036503,-43.95193116664124,-43.95022422604354,-43.94051503993427,-43.94294552489531,-43.950584207343745,-43.946097391736764,-43.92290110445433,-43.89818552504976,-43.88501457929485,-43.88299939847355,-43.90204095198043,-43.930688157902466,-43.97040428179612,-44.01385251858138,-44.03533205976169,-44.04059426909788,-44.04196892199374,-44.04056624108227,-44.03945378556372,-44.038762899403096,-44.038457686423875,-44.03763586749365,-44.03644373572375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.666497,-43.98431730204818,-43.94523792905447,-43.96877526542939,-43.984755994469715,-43.99465804747021,-44.008968649201535,-43.99431576279471,-43.97675793686489,-43.96543024613796,-43.95599328013259,-43.9431511713063,-43.922286663521284,-43.91288385931694,-43.903975298091225,-43.89394167393706,-43.86832500462627,-43.889844674541905,-43.883733882563554,-43.88269203318152,-43.88208417994823,-43.89245228458019,-43.90352924126092,-43.90406386954986,-43.90598393470206,-43.912235021567795,-43.92571120252419,-43.931624855422655,-43.95002238327727,-43.96302646798256,-43.950872406107166,-43.92586904583807,-43.927066358090165,-43.932911013609775,-43.94905615045963,-43.95581672306996,-43.9625444224,-43.96594835123231,-43.96957783010391,-43.97858619899735,-43.98942317297263,-43.99201627822428,-43.99492430319607,-43.975005344713004,-43.95607367831872,-43.94224518316282,-43.94180953515085,-43.94629920067768,-43.95200281541032,-43.95379033839344,-43.95178739981588,-43.9366645285524,-43.940732044854386,-43.954302246149865,-43.95070927233043,-43.92447904388723,-43.89730992014637,-43.88434241795679,-43.884738676868004,-43.900901516897335,-43.92640021315645,-43.96820636037545,-44.0132606340787,-44.03513189271674,-44.04062349806353,-44.04308524192,-44.040971778458015,-44.039582500281234,-44.0386379535617,-44.03836577021111,-44.037698105451,-44.03814904599314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
