Dec,3.982,3.983,3.984,3.985,3.986,3.987,3.988,3.989,3.99,3.991,3.993,3.994,3.995,3.996,3.997,3.998,4.0,4.001,4.002,4.003,4.004,4.005,4.006,4.008,4.009,4.01,4.011,4.013,4.014,4.016,4.017,4.018,4.019,4.02,4.022,4.023,4.024,4.026,4.027,4.028,4.029,4.03,4.032,4.034,4.036,4.037,4.038,4.041,4.042,4.043,4.044,4.046,4.047,4.05,4.051,4.054,4.055,4.056,4.058,4.059,4.06,4.062,4.063,4.065,4.066,4.068,4.069,4.071,4.072,4.073,4.074,4.075,4.077,4.078,4.08,4.081,4.082,4.084,4.085,4.086,4.087,4.089,4.09,4.091,4.092,4.093,4.094,4.095,4.096,4.097,4.098,4.099,4.1,4.101,4.102,4.106,4.107,4.108,4.109,4.11,4.111,4.112,4.114,4.115,4.116,4.117,4.118,4.119,4.12,4.121,4.123,4.124,4.125,4.126,4.127,4.128,4.129,4.13
36.6396,-44.0383754611684,-44.038320508805484,-44.038320508805484,-44.037736006915274,-44.037736006915274,-44.037541002837855,-44.03709149602695,-44.03709149602695,-44.036369987157215,-44.036268304448186,-44.035994606033356,-44.03547578478407,-44.03547578478407,-44.03547578478407,-44.034932913410614,-44.034734574404,-44.0319410879747,-44.024867513623185,-44.017864427543856,-44.013883955957446,-44.000344790256406,-43.993302894545444,-43.98007596793102,-43.959313355199995,-43.95662228333334,-43.95712295599999,-43.95175812545455,-43.94118759909091,-43.937474387619055,-43.92988891700001,-43.92439708800001,-43.91867171500001,-43.917653335789474,-43.914573458333344,-43.91072396764706,-43.911141873125004,-43.91603012200001,-43.92135518466667,-43.92048781357143,-43.92361538307693,-43.92361538307693,-43.92705815666667,-43.93633593076923,-43.93787792785714,-43.94165611249999,-43.947817369090906,-43.94714196499999,-43.94831943416667,-43.94831943416667,-43.94831943416667,-43.95174877384615,-43.95230452166666,-43.94872630636364,-43.950202178,-43.95455863181818,-43.96865220363637,-43.969050978000006,-43.969050978000006,-43.96461677400001,-43.964722102222225,-43.968232726,-43.96580401272727,-43.962858026363634,-43.962486266999996,-43.962486266999996,-43.962335968,-43.962335968,-43.962335968,-43.9646492,-43.96754752222222,-43.96754752222222,-43.965077591,-43.96742553700001,-43.96742553700001,-43.96742553700001,-43.96865548,-43.97094217888889,-43.96747346272727,-43.97193222,-43.97193222,-43.96761067666667,-43.966868930000004,-43.961664962,-43.95775349888889,-43.95775349888889,-43.95775349888889,-43.95770221222223,-43.95354461555556,-43.95354461555556,-43.952023027500005,-43.95468775222222,-43.95111751375,-43.95111751375,-43.952900355555556,-43.9514117225,-43.945067596,-43.945067596,-43.941879748750004,-43.941879748750004,-43.941879748750004,-43.93361197555556,-43.93361197555556,-43.93628480666667,-43.93628480666667,-43.93612289375,-43.932222092857145,-43.932222092857145,-43.93644905,-43.93644905,-43.93644905,-43.93644905,-43.94077301,-43.94077301,-43.94077301,-43.94077301,-52.722521972,-43.94077301,-43.93536377
36.6393,-44.0383754611684,-44.038320508805484,-44.038320508805484,-44.037736006915274,-44.037736006915274,-44.037541002837855,-44.03709149602695,-44.03709149602695,-44.036369987157215,-44.036268304448186,-44.035994606033356,-44.03547578478407,-44.03547578478407,-44.03547578478407,-44.034932913410614,-44.034734574404,-44.0319410879747,-44.024867513623185,-44.017864427543856,-44.013883955957446,-44.000344790256406,-43.993302894545444,-43.98007596793102,-43.959313355199995,-43.95662228333334,-43.95712295599999,-43.95175812545455,-43.94118759909091,-43.937474387619055,-43.92988891700001,-43.92439708800001,-43.91867171500001,-43.917653335789474,-43.914573458333344,-43.91072396764706,-43.911141873125004,-43.91603012200001,-43.92135518466667,-43.92048781357143,-43.92361538307693,-43.92361538307693,-43.92705815666667,-43.93633593076923,-43.93787792785714,-43.94165611249999,-43.947817369090906,-43.94714196499999,-43.94831943416667,-43.94831943416667,-43.94831943416667,-43.95174877384615,-43.95230452166666,-43.94872630636364,-43.950202178,-43.95455863181818,-43.96865220363637,-43.969050978000006,-43.969050978000006,-43.96461677400001,-43.964722102222225,-43.968232726,-43.96580401272727,-43.962858026363634,-43.962486266999996,-43.962486266999996,-43.961083499090904,-43.962335968,-43.962335968,-43.9646492,-43.96754752222222,-43.96754752222222,-43.965077591,-43.96742553700001,-43.96742553700001,-43.96742553700001,-43.96865548,-43.97094217888889,-43.96747346272727,-43.97193222,-43.97193222,-43.96761067666667,-43.966868930000004,-43.961664962,-43.95775349888889,-43.95775349888889,-43.95775349888889,-43.95770221222223,-43.95354461555556,-43.95354461555556,-43.952023027500005,-43.95468775222222,-43.95111751375,-43.952900355555556,-43.952900355555556,-43.9514117225,-43.945067596,-43.945067596,-43.941879748750004,-43.941879748750004,-43.941879748750004,-43.93361197555556,-43.93361197555556,-43.93628480666667,-43.93628480666667,-43.93628480666667,-43.932222092857145,-43.932222092857145,-43.93644905,-51.25813611333333,-43.93644905,-43.93644905,-43.94077301,-43.94077301,-43.94077301,-43.94077301,-43.94077301,-43.94077301,-43.93536377
36.6377,-44.0383754611684,-44.038320508805484,-44.038320508805484,-44.037736006915274,-44.037736006915274,-44.037541002837855,-44.03709149602695,-44.036865272785256,-44.036369987157215,-44.03586139680003,-44.035994606033356,-44.03547578478407,-44.03547578478407,-44.03547578478407,-44.034932913410614,-44.034734574404,-44.03142552408807,-44.024867513623185,-44.017864427543856,-44.013883955957446,-44.002298069249996,-43.993302894545444,-43.98007596793102,-43.959313355199995,-43.95662228333334,-43.95712295599999,-43.951862501739136,-43.94118759909091,-43.937474387619055,-43.92988891700001,-43.92439708800001,-43.91867171500001,-43.917653335789474,-43.914573458333344,-43.91072396764706,-43.91417985882353,-43.91603012200001,-43.92135518466667,-43.92135518466667,-43.92361538307693,-43.92361538307693,-43.92705815666667,-43.93633593076923,-43.93787792785714,-43.94165611249999,-43.947817369090906,-43.94714196499999,-43.94831943416667,-43.94831943416667,-43.94831943416667,-43.95174877384615,-43.95230452166666,-43.94872630636364,-43.95455863181818,-43.95455863181818,-43.96865220363637,-43.969050978000006,-43.969050978000006,-43.96461677400001,-43.964722102222225,-43.968232726,-43.96580401272727,-43.962858026363634,-43.962486266999996,-43.962486266999996,-43.961083499090904,-43.962335968,-43.962335968,-43.9646492,-43.96754752222222,-43.965077591,-43.965077591,-43.96742553700001,-43.96742553700001,-43.96742553700001,-43.96865548,-43.96813278200001,-43.96747346272727,-43.96747346272727,-43.97193222,-43.969220733,-43.966868930000004,-43.961664962,-43.95775349888889,-43.95775349888889,-43.960303115,-43.960303115,-43.95354461555556,-43.95354461555556,-43.95354461555556,-43.95468775222222,-43.955935286,-43.952900355555556,-43.952900355555556,-43.9514117225,-43.945067596,-43.945067596,-43.94276428222222,-43.941879748750004,-43.93872918,-43.93361197555556,-43.934008789,-43.934008789,-43.93628480666667,-43.93628480666667,-43.932891845,-43.932222092857145,-43.93401936,-43.93401936,-43.93401936,-51.257546106666666,-43.93644905,-43.94077301,-43.93910153666667,-43.93910153666667,-43.94077301,-43.93697420666667,-43.931887054
36.6371,-44.0383754611684,-44.038320508805484,-44.038320508805484,-44.037736006915274,-44.037736006915274,-44.037541002837855,-44.03709149602695,-44.036865272785256,-44.036369987157215,-44.03586139680003,-44.035994606033356,-44.03547578478407,-44.03547578478407,-44.03547578478407,-44.034932913410614,-44.034734574404,-44.03136408331252,-44.024867513623185,-44.017864427543856,-44.011757850625,-44.002298069249996,-43.993302894545444,-43.98007596793102,-43.959313355199995,-43.95662228333334,-43.95712295599999,-43.951862501739136,-43.94118759909091,-43.937474387619055,-43.92988891700001,-43.92439708800001,-43.91867171500001,-43.917653335789474,-43.914573458333344,-43.91072396764706,-43.91417985882353,-43.91603012200001,-43.92135518466667,-43.92135518466667,-43.92361538307693,-43.92361538307693,-43.92705815666667,-43.93633593076923,-43.93787792785714,-43.94165611249999,-43.947817369090906,-43.94714196499999,-43.94831943416667,-43.94831943416667,-43.94831943416667,-43.95174877384615,-43.95230452166666,-43.94872630636364,-43.95455863181818,-43.95455863181818,-43.96865220363637,-43.969050978000006,-43.969050978000006,-43.96461677400001,-43.964722102222225,-43.968232726,-43.96580401272727,-43.962858026363634,-43.962486266999996,-43.962486266999996,-43.961083499090904,-43.962335968,-43.962335968,-43.9646492,-43.96754752222222,-43.965077591,-43.965077591,-43.963638305454545,-43.96742553700001,-43.96742553700001,-43.96865548,-43.96813278200001,-43.96747346272727,-43.96747346272727,-43.97193222,-43.969220733,-43.966868930000004,-43.961664962,-43.961664962,-43.95775349888889,-43.960303115,-43.960303115,-43.95354461555556,-43.95354461555556,-43.95354461555556,-43.95468775222222,-43.955935286,-43.952900355555556,-43.952900355555556,-43.9514117225,-43.945067596,-43.945067596,-43.94276428222222,-43.93872918,-43.93872918,-43.93361197555556,-48.330249785999996,-43.934008789,-43.93628480666667,-43.93628480666667,-43.932891845,-43.932222092857145,-43.93401936,-43.93401936,-43.93401936,-43.93644905,-43.93644905,-43.94077301,-43.93910153666667,-43.93910153666667,-43.93608420142857,-43.93697420666667,-43.931887054
36.6359,-44.0383754611684,-44.038320508805484,-44.03795588744901,-44.037736006915274,-44.037736006915274,-44.037541002837855,-44.03709149602695,-44.036865272785256,-44.036369987157215,-44.03586139680003,-44.035994606033356,-44.03547578478407,-44.03547578478407,-44.03547578478407,-44.034932913410614,-44.034077682006604,-44.031060047080764,-44.024867513623185,-44.017864427543856,-44.011757850625,-44.002298069249996,-43.993302894545444,-43.98007596793102,-43.96203334576922,-43.95662228333334,-43.95712295599999,-43.951862501739136,-43.94118759909091,-43.937474387619055,-43.92988891700001,-43.92439708800001,-43.91867171500001,-43.917653335789474,-43.914573458333344,-43.91072396764706,-43.91417985882353,-43.91603012200001,-43.92135518466667,-43.92135518466667,-43.92361538307693,-43.92361538307693,-43.92705815666667,-43.93633593076923,-43.93787792785714,-43.94165611249999,-43.947817369090906,-43.94714196499999,-43.94831943416667,-43.94831943416667,-43.95174877384615,-43.95174877384615,-43.950765462307686,-43.94872630636364,-43.95455863181818,-43.95455863181818,-43.96865220363637,-43.969050978000006,-43.96718805363637,-43.96461677400001,-43.964722102222225,-43.96580401272727,-43.96580401272727,-43.965796788333336,-43.962486266999996,-43.962486266999996,-43.961083499090904,-43.962335968,-43.962335968,-43.962335968,-43.96754752222222,-43.965077591,-43.965077591,-43.963638305454545,-43.96742553700001,-43.96742553700001,-43.96865548,-43.96813278200001,-43.96747346272727,-43.96747346272727,-43.97193222,-43.969220733,-43.966868930000004,-43.961664962,-43.961664962,-43.960303115,-43.960303115,-43.960303115,-43.956561278,-43.95354461555556,-43.95354461555556,-43.95468775222222,-43.955935286,-43.952900355555556,-43.952900355555556,-43.951237147777775,-43.945067596,-43.945067596,-43.94276428222222,-43.939840317,-43.93872918,-43.934008789,-43.934008789,-43.934008789,-48.822507645555554,-43.93628480666667,-43.932891845,-43.93062448375,-43.93401936,-43.93401936,-43.93401936,-43.93401936,-43.93644905,-43.93910153666667,-43.93910153666667,-43.93608420142857,-43.93608420142857,-43.93697420666667,-43.931887054
36.6345,-44.0383754611684,-44.038320508805484,-44.03795588744901,-44.037736006915274,-44.037736006915274,-44.037541002837855,-44.03709149602695,-44.036865272785256,-44.036369987157215,-44.03586139680003,-44.035994606033356,-44.03547578478407,-44.03547578478407,-44.03547578478407,-44.034932913410614,-44.034077682006604,-44.03122566092026,-44.024867513623185,-44.01636886551724,-44.011757850625,-44.002298069249996,-43.993302894545444,-43.98007596793102,-43.96203334576922,-43.95662228333334,-43.95712295599999,-43.951862501739136,-43.94118759909091,-43.937474387619055,-43.92988891700001,-43.92439708800001,-43.91867171500001,-43.917653335789474,-43.914573458333344,-43.91072396764706,-43.91417985882353,-43.91603012200001,-43.92135518466667,-43.92135518466667,-43.92361538307693,-43.92361538307693,-43.92705815666667,-43.93633593076923,-43.93787792785714,-43.94222259538461,-43.947817369090906,-43.94714196499999,-43.94831943416667,-43.94831943416667,-43.95174877384615,-43.95174877384615,-43.950765462307686,-43.94872630636364,-43.95455863181818,-43.95455863181818,-43.96865220363637,-43.96865220363637,-43.96718805363637,-43.96461677400001,-43.96461677400001,-43.96580401272727,-43.96580401272727,-43.965796788333336,-43.962486266999996,-43.962486266999996,-43.961083499090904,-43.961083499090904,-43.962335968,-43.962335968,-43.965077591,-43.965077591,-43.965077591,-43.963638305454545,-43.96742553700001,-43.96742553700001,-43.96865548,-43.96813278200001,-43.96747346272727,-43.96747346272727,-43.96882661083333,-43.969220733,-43.966868930000004,-43.961664962,-43.961664962,-43.960303115,-43.960303115,-43.960303115,-43.956561278,-43.95354461555556,-43.95354461555556,-43.955935286,-43.955935286,-43.955935286,-48.83144039444445,-43.951237147777775,-43.94707627727273,-43.945067596,-43.939840317,-43.939840317,-43.93872918,-43.934008789,-43.934008789,-43.934008789,-43.934008789,-43.93628480666667,-43.931397331111114,-43.931397331111114,-43.93401936,-43.93401936,-43.93401936,-43.93401936,-43.93360996125,-43.93910153666667,-43.93910153666667,-43.93608420142857,-43.93608420142857,-43.93608420142857,-43.931887054
36.633,-44.0383754611684,-44.038320508805484,-44.03795588744901,-44.037736006915274,-44.037541002837855,-44.037541002837855,-44.03709149602695,-44.036865272785256,-44.036369987157215,-44.03586139680003,-44.03547578478407,-44.03547578478407,-44.03547578478407,-44.03547578478407,-44.034932913410614,-44.034077682006604,-44.03273033101798,-44.024867513623185,-44.01636886551724,-44.011757850625,-44.002298069249996,-43.993302894545444,-43.98007596793102,-43.96203334576922,-43.95662228333334,-43.95712295599999,-43.951862501739136,-43.94118759909091,-43.937474387619055,-43.92988891700001,-43.92439708800001,-43.92020998578949,-43.917653335789474,-43.914573458333344,-43.91072396764706,-43.91417985882353,-43.91603012200001,-43.92135518466667,-43.92135518466667,-43.92361538307693,-43.92423548071429,-43.92705815666667,-43.93633593076923,-43.93787792785714,-43.94222259538461,-43.947817369090906,-43.94714196499999,-43.94943237230768,-43.94831943416667,-43.95174877384615,-43.95174877384615,-43.950765462307686,-43.94872630636364,-43.95284271166667,-43.95455863181818,-43.96865220363637,-43.96865220363637,-43.96718805363637,-43.96718805363637,-43.96461677400001,-43.96580401272727,-43.96580401272727,-43.965796788333336,-43.962486266999996,-43.962486266999996,-43.961083499090904,-43.961083499090904,-43.962335968,-43.962335968,-43.965077591,-43.965077591,-43.965077591,-43.963638305454545,-43.963638305454545,-43.96742553700001,-43.96865548,-43.97074508636364,-43.96747346272727,-43.96747346272727,-43.96882661083333,-43.969220733,-43.966868930000004,-43.961664962,-43.96362720727273,-43.96362720727273,-43.960303115,-43.960303115,-43.956561278,-43.95354461555556,-43.95354461555556,-43.955935286,-43.955935286,-43.955935286,-43.952594375,-43.951237147777775,-43.94707627727273,-48.336550521,-43.939840317,-43.939840317,-43.93963484363636,-43.934008789,-43.934008789,-43.934008789,-43.934008789,-43.934008789,-43.931397331111114,-43.931397331111114,-43.93401936,-43.93401936,-43.93401936,-43.93360996125,-43.93360996125,-43.93910153666667,-43.93608420142857,-43.93608420142857,-43.93608420142857,-43.93608420142857,-43.93169657333333
36.6308,-44.0383754611684,-44.038320508805484,-44.03795588744901,-44.037736006915274,-44.037541002837855,-44.037541002837855,-44.03709149602695,-44.036865272785256,-44.036369987157215,-44.03586139680003,-44.03547578478407,-44.03547578478407,-44.03547578478407,-44.03547578478407,-44.03436210056108,-44.034077682006604,-44.03220673976192,-44.024867513623185,-44.01636886551724,-44.011206179183674,-44.002298069249996,-43.993302894545444,-43.97852338166665,-43.96231644296296,-43.95662228333334,-43.95712295599999,-43.951862501739136,-43.94118759909091,-43.937474387619055,-43.92988891700001,-43.92439708800001,-43.92020998578949,-43.917653335789474,-43.914573458333344,-43.913616393333335,-43.91417985882353,-43.91576767062501,-43.92135518466667,-43.92135518466667,-43.92361538307693,-43.92423548071429,-43.92705815666667,-43.93633593076923,-43.93787792785714,-43.94222259538461,-43.947817369090906,-43.94714196499999,-43.94943237230768,-43.95174877384615,-43.95174877384615,-43.95174877384615,-43.950765462307686,-43.94872630636364,-43.95284271166667,-43.95455863181818,-43.96865220363637,-43.96697775416667,-43.96718805363637,-43.96718805363637,-43.96251678363637,-43.96580401272727,-43.96580401272727,-43.965796788333336,-43.962486266999996,-43.95914806,-43.961083499090904,-43.961083499090904,-43.962335968,-43.962335968,-43.96293570818182,-43.965077591,-43.961241981818176,-43.963638305454545,-43.963638305454545,-43.96742553700001,-43.96865548,-43.97074508636364,-43.965421358333344,-43.96882661083333,-43.96882661083333,-43.96500847454546,-43.966868930000004,-43.961664962,-43.96362720727273,-43.96362720727273,-48.35578308,-43.960303115,-43.956561278,-43.956561278,-43.954906463,-43.955935286,-43.955935286,-43.955935286,-43.9553812190909,-43.951237147777775,-43.94707627727273,-43.94428030666666,-43.939840317,-43.939840317,-43.93963484363636,-43.934008789,-43.934008789,-43.934008789,-43.934008789,-43.93268446454545,-43.931397331111114,-43.931397331111114,-43.93446445375,-43.93401936,-43.93401936,-43.93360996125,-43.93360996125,-43.934003828749994,-43.93608420142857,-43.93608420142857,-43.93608420142857,-43.93608420142857,-43.93169657333333
36.6304,-44.0383754611684,-44.038320508805484,-44.03795588744901,-44.037736006915274,-44.037541002837855,-44.037541002837855,-44.03709149602695,-44.036865272785256,-44.036369987157215,-44.03586139680003,-44.03547578478407,-44.03547578478407,-44.03547578478407,-44.03547578478407,-44.03436210056108,-44.034077682006604,-44.03236520082842,-44.024867513623185,-44.01636886551724,-44.011206179183674,-44.002298069249996,-43.993302894545444,-43.97852338166665,-43.96231644296296,-43.95662228333334,-43.95712295599999,-43.951862501739136,-43.94118759909091,-43.937474387619055,-43.92988891700001,-43.92439708800001,-43.92020998578949,-43.917653335789474,-43.914573458333344,-43.913616393333335,-43.91417985882353,-43.91576767062501,-43.92135518466667,-43.92135518466667,-43.92361538307693,-43.92423548071429,-43.92705815666667,-43.93633593076923,-43.93787792785714,-43.94222259538461,-43.947817369090906,-43.94714196499999,-43.94943237230768,-43.95174877384615,-43.95174877384615,-43.95174877384615,-43.950765462307686,-43.94872630636364,-43.95284271166667,-43.95455863181818,-43.96865220363637,-43.96697775416667,-43.96718805363637,-43.96718805363637,-43.96251678363637,-43.96580401272727,-43.96580401272727,-43.965796788333336,-43.962486266999996,-43.95914806,-43.961083499090904,-43.961083499090904,-43.962335968,-43.960564353636364,-43.96293570818182,-43.965077591,-43.961241981818176,-43.963638305454545,-43.963638305454545,-43.96742553700001,-43.96865548,-43.97074508636364,-43.965421358333344,-47.63256072916668,-43.96882661083333,-43.96500847454546,-43.966868930000004,-43.961664962,-43.96362720727273,-43.96362720727273,-43.960303115,-43.960303115,-43.956561278,-43.956561278,-43.954906463,-43.955935286,-43.955935286,-43.955935286,-43.9553812190909,-43.951237147777775,-43.94707627727273,-43.94428030666666,-43.939840317,-43.939840317,-43.93963484363636,-43.934008789,-43.934008789,-43.934008789,-43.934008789,-43.93268446454545,-43.931397331111114,-43.931397331111114,-43.93446445375,-43.93401936,-43.93401936,-43.93360996125,-43.93360996125,-43.934003828749994,-43.93608420142857,-43.93608420142857,-43.93608420142857,-43.93608420142857,-43.93169657333333
