,5.820754755,5.814005148244898,5.807255541489797,5.800505934734694,5.793756327979592,5.78700672122449,5.780257114469388,5.773507507714286,5.766757900959185,5.7600082942040824,5.75325868744898,5.746509080693878,5.739759473938776,5.733009867183673,5.726260260428572,5.71951065367347,5.712761046918367,5.706011440163266,5.699261833408164,5.6925122266530614,5.68576261989796,5.679013013142858,5.6722634063877555,5.665513799632653,5.658764192877551,5.65201458612245,5.645264979367347,5.638515372612245,5.631765765857143,5.625016159102041,5.618266552346939,5.611516945591837,5.604767338836735,5.598017732081633,5.591268125326531,5.584518518571429,5.577768911816327,5.571019305061225,5.564269698306123,5.55752009155102,5.550770484795919,5.544020878040817,5.537271271285714,5.530521664530612,5.523772057775511,5.5170224510204084,5.510272844265306,5.503523237510205,5.4967736307551025,5.490024024
30.441441441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.341300483734692,,-43.944679177581726,-43.94684114508604,-43.948010408930365,-43.96214586766013,-43.98591755396812,-43.986538346883016,-43.97495053998369,-43.949111390121324,-43.94730753995154,-43.95029090204025,-43.89731875977655,-43.92162946141741,-43.958160618299395,-43.982353126541874,-43.95550350019396,-43.93697437688874,-43.955306567308455,-43.96637999173153,-43.92981155195206,-43.89368813447979,-43.88713130276634,-43.94084842647356,-43.95541625689084,-43.94840296737453,-43.955160914519055,-43.967517426194284,-43.97879079370408,-43.97948743364237,-43.92479221568694,-43.8875585030488,-43.85949853340855,-43.8582298924157,-43.88046422378141,-43.91654072685745,-43.95329482537076,-43.98147009786448,-43.98809957421077,-43.973313429753276,-43.94943641381449,-43.929058607111806,-43.92779242521345,-43.93365757765246,-43.93304519108232,-43.9417300662369,-43.96095468496161,-43.968539499313415,-43.96351105540752,-43.95822988144853,-43.93093140156524
30.241159526469385,,-43.94688203634634,-43.94591831244401,-43.947992537125785,-43.964706426802145,-43.98015879740959,-43.98917575049476,-43.9689345624596,-43.94972749667456,-43.95219765079293,-43.945207676252174,-43.90541985981417,-43.90236631165373,-43.96593993715959,-43.97988196296428,-43.95758080572968,-43.92800442869511,-43.959237921765784,-43.97489786816421,-43.935548255240306,-43.89082722540975,-43.89515925948103,-43.93397260280452,-43.967155030887,-43.94364102021033,-43.96635830372782,-43.962451562323196,-43.984565271339726,-43.97652520606594,-43.93900469697293,-43.88625196481974,-43.8590278543651,-43.86138364458862,-43.874819263369496,-43.91641090135816,-43.951898046511396,-43.9775268191712,-43.99321291861437,-43.96947218787201,-43.94381473405888,-43.927536838814945,-43.92940788535482,-43.93284798552471,-43.938526542097556,-43.92627177216054,-43.96471018110682,-43.969208287883376,-43.965608866092836,-43.94419590156768,-43.93481022582513
30.14101856920408,,-43.94621786817849,-43.94634327176441,-43.948214474151186,-43.96419905108545,-43.98308301695533,-43.9852879692962,-43.97083829804739,-43.952320542525925,-43.950356074340746,-43.941137093035934,-43.90834787793183,-43.91203559728253,-43.95748859625561,-43.97436729140318,-43.95123855498739,-43.933317181882614,-43.955184176257376,-43.96543433226215,-43.935550290002105,-43.89766430310929,-43.893467292131376,-43.934377102833885,-43.95688818127735,-43.94984702361972,-43.9617337499436,-43.96995151825277,-43.98174987986621,-43.974238944397456,-43.9376570059514,-43.88931353799071,-43.862496227286094,-43.85819160838607,-43.88182048832012,-43.91605596912358,-43.949297225599196,-43.97634150642704,-43.99120850144649,-43.97001034745971,-43.944687002164365,-43.93013880095276,-43.92866662351701,-43.9319293174954,-43.935712105283436,-43.93919100303023,-43.96003005693235,-43.966194672364026,-43.963730018589615,-43.951337332794054,-43.93143259571079
30.04087761193878,,-43.93977305067653,-43.941925906417836,-43.944563502058344,-43.95999086815166,-43.98286439190906,-43.991926008326686,-43.96961708461901,-43.96429143407084,-43.947851978759644,-43.94477826717522,-43.90034637058541,-43.88935852050781,-43.96910404642906,-43.98426818847656,-43.94532033374303,-43.91225590164487,-43.97277069091797,-43.975261516182776,-43.944213668875854,-43.88113371566594,-43.88696459078412,-43.9333610534668,-43.96923699058118,-43.940193827619865,-43.972503662109375,-43.9673261764736,-43.98862422402742,-43.97486895301306,-43.94436358145835,-43.895809658032235,-43.853765482548766,-43.86294937133789,-43.86638259887695,-43.912147521972656,-43.957950592041016,-43.97770690917969,-43.99626240106569,-43.97099304199219,-43.94088363647461,-43.92860276777678,-43.9316291809082,-43.92966079711914,-43.939544677734375,,,,-43.968220910662254,-43.92296538227185,-43.940799886271364
29.94073665467347,,-43.946579191691605,-43.94956644082436,-43.94823426448746,-43.95050256968275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.840595697408165,,-43.9270116855926,-43.925671298299584,-43.920210769650076,-43.93254648563604,-43.93685651678483,-43.93281519204567,-43.91659275031124,-43.92307604821798,-43.93308883040961,-43.93214494517834,-43.911319690890885,-43.88944889108052,-43.90009931823348,-43.90589235090968,-43.87564242654621,-43.88598184708929,-43.901225307723024,-43.89764317229485,-43.896715109817535,-43.90572092603982,-43.919378009726,-43.924555310130025,-43.93327088267119,-43.94611845509088,-43.936356586241494,-43.92814937401135,-43.92910034447653,-43.91168835304299,-43.915413650874356,-43.929501674164236,-43.93008354492833,-43.92082163507624,-43.917274675893,-43.930486131709465,-43.929775750410215,-43.91647769469148,-43.933997009734725,-43.97421389506209,-43.97193786008545,-43.951917253136564,-43.93392754506704,-43.94021260489328,-43.95069832460533,-43.94348200140174,-43.94121676318567,-43.93596694732648,-43.934329801895615,-43.931804691543256,
29.740454740142855,,-43.90642727051193,-43.90334434001133,-43.904167826403906,-43.903157195514595,-43.92533345732959,-43.9452672464764,-43.909909633003934,-43.914506240793095,-43.937989822832776,-43.929453340025255,-43.9155905109273,-43.874814773373096,-43.903546415772894,-43.9085404340879,-43.87145925652502,-43.88498473845866,-43.90891629943708,-43.89543340069576,-43.89793765621621,-43.902963203411744,-43.93669143731349,-43.917557915546475,-43.921939003512534,-43.97388932231669,-43.928658794890396,-43.93079609974557,-43.93343061084989,-43.90189936650069,-43.91178412745262,-43.943462862491515,-43.93292244030855,-43.91319808572222,-43.92695277455102,-43.9293677471975,-43.95623219921714,-43.905855833379945,-43.91059765971562,-43.98601097580657,-43.98781816724509,-43.93358592243196,-43.95168477778939,-43.940441184695025,-43.95768575563837,-43.96952352236207,-43.92830705888905,-43.938304639320414,-43.935590244664574,-43.93501488526791,
29.64031378287755,,-43.898209517461574,-43.90090660832217,-43.90061948754395,-43.89500607409984,-43.92437528274746,-43.935533123198965,-43.91574129175894,-43.9200935498942,-43.935391210353764,-43.92981128458895,-43.910524181104435,-43.89109534635369,-43.89908241046058,-43.898935150143174,-43.87543122657053,-43.88440094813164,-43.90119572387772,-43.89725156019487,-43.89654620948811,-43.905169361873575,-43.91889883681325,-43.92384863708197,-43.9328792945552,-43.94701314939258,-43.937105580804015,-43.9287234675159,-43.92992559236068,-43.912402573717415,-43.91506671255944,-43.929450737491706,-43.9299193664684,-43.92069666024635,-43.91728762402022,-43.93063038629996,-43.93104587930594,-43.91683238281005,-43.93257790368984,-43.97414322822645,-43.9720833975581,-43.94570576986293,-43.933083204280756,-43.939040568395036,-43.951196616539725,-43.94478267457952,-43.941067008313425,-43.93840672224165,-43.95281213338817,-43.93683836229356,
