Date,Time,Power (FFT),Power (dBFS),Power (dBm),Tsys (K),Tsys0 (K),Tsource (K),Tb (K),Tsky (K),Sν (Jy),σTsys (K),σSsys (Jy),ΩA (sr),ΩS (sr),RA,Dec,l,b,Az,El,Vbcrs,Vlsr,Solar Flux (Jy),Air Temp (C),Sensor 1,Sensor 2,UTC,Az (Rot),El (Rot),Az Off (Rot),El Off (Rot),,True RA,True DEC
2026-07-11,11:01:01.994,4.466027894522995e-05,-43.50078582763672,-118.4276351928711,406.36224365234375,417.030029296875,-10.66778564453125,,3.0817766189575195,-99.01461029052734,0.919156014919281,8.531280517578125,6.088603549869731e-05,0,1.3333333730697632,55,127.1252212524414,-7.642813205718994,316.1329650878906,49.810306549072266,19.599506378173828,24.551279067993164,0,10,0,0,2026-07-11T15:01:01.994Z,315.7300109863281,44.439998626708984,0,0,,0.7098386962804768,55.078905801975516
2026-07-11,11:01:02.993,4.47476159024518e-05,-43.49230194091797,-118.41934204101562,407.1387023925781,417.030029296875,-9.891326904296875,,3.0817766189575195,-91.80779266357422,0.9209122657775879,8.547581672668457,6.088603549869731e-05,0,1.3333333730697632,55,127.1252212524414,-7.642813205718994,316.1324462890625,49.80794143676758,19.599498748779297,24.551271438598633,0,10,0,0,2026-07-11T15:01:02.993Z,315.7300109863281,44.47999954223633,0,0,,0.7147747294353513,55.079051176965685
2026-07-11,11:01:03.995,4.453143264981918e-05,-43.51333236694336,-118.4412841796875,405.0873718261719,417.030029296875,-11.942657470703125,,3.0817766189575195,-110.84751892089844,0.9162723422050476,8.504515647888184,6.088603549869731e-05,0,1.3333333730697632,55,127.1252212524414,-7.642813205718994,316.1319580078125,49.80557632446289,19.599489212036133,24.55126190185547,0,10,0,0,2026-07-11T15:01:03.995Z,315.7300109863281,44.5,0,0,,0.7173822341478808,55.07910984979762
2026-07-11,11:01:05.005,4.5017426600679755e-05,-43.46619415283203,-118.39543151855469,409.38677978515625,417.030029296875,-7.64324951171875,,3.0817766189575195,-70.94194030761719,0.925997257232666,8.594778060913086,6.088603549869731e-05,0,1.3333333730697632,55,127.1252212524414,-7.642813205718994,316.1314392089844,49.80321502685547,19.5994815826416,24.551254272460938,0,10,0,0,2026-07-11T15:01:05.005Z,315.7300109863281,44.54999923706055,0,0,,0.7234858380414433,55.07920990176185
2026-07-11,11:01:06.020,4.4746167986886576e-05,-43.4924430847168,-118.4206771850586,407.0135192871094,417.030029296875,-10.016510009765625,,3.0817766189575195,-92.9697036743164,0.9206291437149048,8.544953346252441,6.088603549869731e-05,0,1.3333333730697632,55,127.1252212524414,-7.642813205718994,316.1309509277344,49.80084991455078,19.59947395324707,24.551246643066406,0,10,0,0,2026-07-11T15:01:06.020Z,315.7300109863281,44.56999969482422,0,0,,0.7260969677881842,55.07923363410655
2026-07-11,11:01:07.018,4.474052184377797e-05,-43.49298858642578,-118.4211654663086,406.9682922363281,417.030029296875,-10.061737060546875,,3.0817766189575195,-93.38948059082031,0.9205268025398254,8.544004440307617,6.088603549869731e-05,0,1.3333333730697632,55,127.1252212524414,-7.642813205718994,316.13043212890625,49.798484802246094,19.59946632385254,24.551239013671875,0,10,0,0,2026-07-11T15:01:07.018Z,315.7300109863281,44.61000061035156,0,0,,0.7310327846063611,55.079249091532226
2026-07-11,11:01:08.019,4.489036655286327e-05,-43.47846984863281,-118.40745544433594,408.25506591796875,417.030029296875,-8.77496337890625,,3.0817766189575195,-81.44610595703125,0.9234374165534973,8.571019172668457,6.088603549869731e-05,0,1.3333333730697632,55,127.1252212524414,-7.642813205718994,316.12994384765625,49.796119689941406,19.599458694458008,24.551231384277344,0,10,0,0,2026-07-11T15:01:08.019Z,315.7200012207031,44.65999984741211,0,0,,0.737132790816159,55.072091398583865
2026-07-11,11:01:09.031,4.480143979890272e-05,-43.48707962036133,-118.4144058227539,407.6022033691406,417.030029296875,-9.427825927734375,,3.0817766189575195,-87.5057373046875,0.9219606518745422,8.557312965393066,6.088603549869731e-05,0,1.3333333730697632,55,127.1252212524414,-7.642813205718994,316.1294250488281,49.79375457763672,19.599451065063477,24.551223754882812,0,10,0,0,2026-07-11T15:01:09.031Z,315.7099914550781,44.689998626708984,0,0,,0.740905301374576,55.064926889460466
2026-07-11,11:01:10.053,4.455629095900804e-05,-43.51091003417969,-118.44181823730469,405.0372619628906,417.030029296875,-11.992767333984375,,3.0817766189575195,-111.3126220703125,0.9161590337753296,8.503463745117188,6.088603549869731e-05,0,1.3333333730697632,55,127.1252212524414,-7.642813205718994,316.1289367675781,49.79138946533203,19.599441528320312,24.55121421813965,0,10,0,0,2026-07-11T15:01:10.053Z,315.7099914550781,44.7400016784668,0,0,,0.747010594508042,55.06480192953944
2026-07-11,11:01:11.055,4.45989026047755e-05,-43.50675964355469,-118.43424224853516,405.74468994140625,417.030029296875,-11.28533935546875,,3.0817766189575195,-104.74652099609375,0.917759120464325,8.518315315246582,6.088603549869731e-05,0,1.3333333730697632,55,127.1252212524414,-7.642813205718994,316.1284484863281,49.789024353027344,19.59943199157715,24.551204681396484,0,10,0,0,2026-07-11T15:01:11.055Z,315.70001220703125,44.7599983215332,0,0,,0.7496138485935735,55.05764937849567
2026-07-11,11:01:12.056,4.428916872711852e-05,-43.537025451660156,-118.46736907958984,402.6612243652344,417.030029296875,-14.368804931640625,,3.0817766189575195,-133.3661651611328,0.9107846021652222,8.453579902648926,6.088603549869731e-05,0,1.3333333730697632,55,127.1252212524414,-7.642813205718994,316.1279296875,49.786659240722656,19.599424362182617,24.551197052001953,0,10,0,0,2026-07-11T15:01:12.056Z,315.69000244140625,44.810001373291016,0,0,,0.755708310210492,55.050341354813725
