Date,Time,Power (FFT),Power (dBFS),Power (dBm),Tsys (K),Tsys0 (K),Tsource (K),Tb (K),Tsky (K),Sν (Jy),σTsys (K),σSsys (Jy),ΩA (sr),ΩS (sr),RA,Dec,l,b,Az,El,Vbcrs,Vlsr,Solar Flux (Jy),Air Temp (C),Sensor 1,Sensor 2,UTC,Az (Rot),El (Rot),Az Off (Rot),El Off (Rot),
2026-07-10,11:37:49.267,4.046149842906743e-05,-43.92958068847656,-118.66802215576172,384.4804992675781,336.33001708984375,48.150482177734375,,3.0992629528045654,446.9157409667969,0.8696613907814026,8.07188892364502,6.088603549869731e-05,0,5.50166654586792,29.748611450195312,177.5707244873047,-2.421769142150879,155.74696350097656,84.07908630371094,12.14962387084961,2.237771987915039,0,10,0,0,2026-07-10T15:37:49.267Z,132.94000244140625,82.23999786376953,0,0,
2026-07-10,11:37:50.284,4.050293500768021e-05,-43.92513656616211,-118.66250610351562,384.9693908691406,336.33001708984375,48.639373779296875,,3.0992629528045654,451.4534606933594,0.8707672357559204,8.0821533203125,6.088603549869731e-05,0,5.50166654586792,29.748611450195312,177.5707244873047,-2.421769142150879,155.77938842773438,84.08049011230469,12.149605751037598,2.2377538681030273,0,10,0,0,2026-07-10T15:37:50.284Z,133.13999938964844,82.2699966430664,0,0,
2026-07-10,11:37:51.292,4.065355460625142e-05,-43.90901565551758,-118.64653015136719,386.38787841796875,336.33001708984375,50.057861328125,,3.0992629528045654,464.6193542480469,0.8739757537841797,8.111933708190918,6.088603549869731e-05,0,5.50166654586792,29.748611450195312,177.5707244873047,-2.421769142150879,155.8118133544922,84.0818862915039,12.149585723876953,2.237733840942383,0,10,0,0,2026-07-10T15:37:51.292Z,133.52000427246094,82.31999969482422,0,0,
2026-07-10,11:37:52.293,4.108076973352581e-05,-43.86361312866211,-118.60128021240234,390.43505859375,336.33001708984375,54.10504150390625,,3.0992629528045654,502.1838684082031,0.8831300735473633,8.196901321411133,6.088603549869731e-05,0,5.50166654586792,29.748611450195312,177.5707244873047,-2.421769142150879,155.84426879882812,84.08328247070312,12.149567604064941,2.237715721130371,0,10,0,0,2026-07-10T15:37:52.293Z,133.92999267578125,82.37000274658203,0,0,
2026-07-10,11:37:53.294,4.089488720637746e-05,-43.88330841064453,-118.62199401855469,388.5774841308594,336.33001708984375,52.247467041015625,,3.0992629528045654,484.9425048828125,0.8789284229278564,8.157902717590332,6.088603549869731e-05,0,5.50166654586792,29.748611450195312,177.5707244873047,-2.421769142150879,155.87673950195312,84.08467864990234,12.149548530578613,2.237696647644043,0,10,0,0,2026-07-10T15:37:53.294Z,134.1300048828125,82.38999938964844,0,0,
2026-07-10,11:37:54.303,4.0456179704051465e-05,-43.930152893066406,-118.66888427734375,384.40411376953125,336.33001708984375,48.0740966796875,,3.0992629528045654,446.2067565917969,0.8694885969161987,8.07028579711914,6.088603549869731e-05,0,5.50166654586792,29.748611450195312,177.5707244873047,-2.421769142150879,155.90921020507812,84.08607482910156,12.149530410766602,2.2376785278320312,0,10,0,0,2026-07-10T15:37:54.303Z,134.5500030517578,82.44999694824219,0,0,
2026-07-10,11:37:55.315,4.0598406485514715e-05,-43.91490936279297,-118.65382385253906,385.73992919921875,336.33001708984375,49.409912109375,,3.0992629528045654,458.6053161621094,0.8725101351737976,8.0983304977417,6.088603549869731e-05,0,5.50166654586792,29.748611450195312,177.5707244873047,-2.421769142150879,155.94171142578125,84.08746337890625,12.149510383605957,2.2376585006713867,0,10,0,0,2026-07-10T15:37:55.315Z,134.75,82.47000122070312,0,0,
2026-07-10,11:37:56.313,4.102372986380942e-05,-43.86964797973633,-118.6068115234375,389.9383544921875,336.33001708984375,53.60833740234375,,3.0992629528045654,497.5736389160156,0.8820065855979919,8.18647289276123,6.088603549869731e-05,0,5.50166654586792,29.748611450195312,177.5707244873047,-2.421769142150879,155.97421264648438,84.08885955810547,12.149492263793945,2.237640380859375,0,10,0,0,2026-07-10T15:37:56.313Z,135.17999267578125,82.5199966430664,0,0,
2026-07-10,11:37:57.314,4.1161711124004796e-05,-43.855064392089844,-118.59259033203125,391.2173156738281,336.33001708984375,54.887298583984375,,3.0992629528045654,509.4444885253906,0.8848994970321655,8.213323593139648,6.088603549869731e-05,0,5.50166654586792,29.748611450195312,177.5707244873047,-2.421769142150879,156.00674438476562,84.09024810791016,12.149473190307617,2.237621307373047,0,10,0,0,2026-07-10T15:37:57.314Z,135.61000061035156,82.58000183105469,0,0,
2026-07-10,11:37:58.325,4.086362605448812e-05,-43.88663101196289,-118.62196350097656,388.5798645019531,336.33001708984375,52.249847412109375,,3.0992629528045654,484.964599609375,0.8789337873458862,8.157952308654785,6.088603549869731e-05,0,5.50166654586792,29.748611450195312,177.5707244873047,-2.421769142150879,156.03927612304688,84.09163665771484,12.149455070495605,2.237603187561035,0,10,0,0,2026-07-10T15:37:58.325Z,135.8300018310547,82.5999984741211,0,0,
2026-07-10,11:37:59.339,4.0709699533181265e-05,-43.90302276611328,-118.63890838623047,387.0665588378906,336.33001708984375,50.736541748046875,,3.0992629528045654,470.9186096191406,0.8755108118057251,8.126181602478027,6.088603549869731e-05,0,5.50166654586792,29.748611450195312,177.5707244873047,-2.421769142150879,156.07183837890625,84.093017578125,12.149435043334961,2.2375831604003906,0,10,0,0,2026-07-10T15:37:59.339Z,136.27000427246094,82.6500015258789,0,0,
2026-07-10,11:38:00.339,4.0650978917256e-05,-43.9092903137207,-118.6454086303711,386.4879455566406,336.33001708984375,50.157928466796875,,3.0992629528045654,465.5481262207031,0.8742020726203918,8.114033699035645,6.088603549869731e-05,0,5.50166654586792,29.748611450195312,177.5707244873047,-2.421769142150879,156.10440063476562,84.09439849853516,12.14941692352295,2.237565040588379,0,10,0,0,2026-07-10T15:38:00.339Z,136.49000549316406,82.68000030517578,0,0,
2026-07-10,11:38:01.340,4.07829211326316e-05,-43.89521789550781,-118.6304931640625,387.8174743652344,336.33001708984375,51.487457275390625,,3.0992629528045654,477.88836669921875,0.8772093653678894,8.141946792602539,6.088603549869731e-05,0,5.50166654586792,29.748611450195312,177.5707244873047,-2.421769142150879,156.13697814941406,84.09577941894531,12.149397850036621,2.237545967102051,0,10,0,0,2026-07-10T15:38:01.340Z,136.9199981689453,82.72000122070312,0,0,
2026-07-10,11:38:02.341,4.084119063918479e-05,-43.889015197753906,-118.62735748291016,388.09759521484375,336.33001708984375,51.767578125,,3.0992629528045654,480.4883117675781,0.8778429627418518,8.1478271484375,6.088603549869731e-05,0,5.50166654586792,29.748611450195312,177.5707244873047,-2.421769142150879,156.16958618164062,84.09716033935547,12.14937973022461,2.237527847290039,0,10,0,0,2026-07-10T15:38:02.341Z,137.3699951171875,82.7699966430664,0,0,
2026-07-10,11:38:03.355,4.075660035596229e-05,-43.89802169799805,-118.6376724243164,387.1770935058594,336.33001708984375,50.847076416015625,,3.0992629528045654,471.944580078125,0.8757608532905579,8.128501892089844,6.088603549869731e-05,0,5.50166654586792,29.748611450195312,177.5707244873047,-2.421769142150879,156.2021942138672,84.09854125976562,12.149360656738281,2.237508773803711,0,10,0,0,2026-07-10T15:38:03.355Z,137.61000061035156,82.80000305175781,0,0,
2026-07-10,11:38:04.363,4.07239785999991e-05,-43.90149688720703,-118.63912963867188,387.0472106933594,336.33001708984375,50.717193603515625,,3.0992629528045654,470.7390441894531,0.87546706199646,8.125775337219238,6.088603549869731e-05,0,5.50166654586792,29.748611450195312,177.5707244873047,-2.421769142150879,156.2348175048828,84.09991455078125,12.149340629577637,2.2374887466430664,0,10,0,0,2026-07-10T15:38:04.363Z,138.0800018310547,82.83999633789062,0,0,
2026-07-10,11:38:05.363,4.0703409467823803e-05,-43.90369415283203,-118.6416015625,386.8267822265625,336.33001708984375,50.49676513671875,,3.0992629528045654,468.693115234375,0.8749684691429138,8.121148109436035,6.088603549869731e-05,0,5.50166654586792,29.748611450195312,177.5707244873047,-2.421769142150879,156.2674560546875,84.1012954711914,12.149322509765625,2.2374706268310547,0,10,0,0,2026-07-10T15:38:05.363Z,138.32000732421875,82.87000274658203,0,0,
2026-07-10,11:38:06.364,4.0390008507529274e-05,-43.937259674072266,-118.67361450195312,383.9859619140625,336.33001708984375,47.65594482421875,,3.0992629528045654,442.3255920410156,0.8685427904129028,8.061507225036621,6.088603549869731e-05,0,5.50166654586792,29.748611450195312,177.5707244873047,-2.421769142150879,156.30010986328125,84.1026611328125,12.149303436279297,2.2374515533447266,0,10,0,0,2026-07-10T15:38:06.364Z,138.7899932861328,82.91999816894531,0,0,
2026-07-10,11:38:07.380,4.061692379764281e-05,-43.91292953491211,-118.64859771728516,386.2038879394531,336.33001708984375,49.873870849609375,,3.0992629528045654,462.9116516113281,0.8735595345497131,8.108070373535156,6.088603549869731e-05,0,5.50166654586792,29.748611450195312,177.5707244873047,-2.421769142150879,156.33279418945312,84.10403442382812,12.149285316467285,2.237433433532715,0,10,0,0,2026-07-10T15:38:07.380Z,139.27000427246094,82.95999908447266,0,0,
2026-07-10,11:38:08.384,4.050014467793517e-05,-43.92543411254883,-118.66482543945312,384.7640686035156,336.33001708984375,48.434051513671875,,3.0992629528045654,449.5477294921875,0.8703027963638306,8.077842712402344,6.088603549869731e-05,0,5.50166654586792,29.748611450195312,177.5707244873047,-2.421769142150879,156.365478515625,84.10540771484375,12.14926528930664,2.2374134063720703,0,10,0,0,2026-07-10T15:38:08.384Z,139.50999450683594,82.98999786376953,0,0,
2026-07-10,11:38:09.385,4.0536862798035145e-05,-43.9214973449707,-118.65836334228516,385.3364562988281,336.33001708984375,49.006439208984375,,3.0992629528045654,454.8604431152344,0.8715975284576416,8.089859008789062,6.088603549869731e-05,0,5.50166654586792,29.748611450195312,177.5707244873047,-2.421769142150879,156.39817810058594,84.10677337646484,12.149247169494629,2.2373952865600586,0,10,0,0,2026-07-10T15:38:09.385Z,139.99000549316406,83.02999877929688,0,0,
2026-07-10,11:38:10.385,4.039226769236848e-05,-43.93701934814453,-118.67195892333984,384.13250732421875,336.33001708984375,47.802490234375,,3.0992629528045654,443.685791015625,0.8688742518424988,8.064583778381348,6.088603549869731e-05,0,5.50166654586792,29.748611450195312,177.5707244873047,-2.421769142150879,156.43089294433594,84.10813903808594,12.1492280960083,2.2373762130737305,0,10,0,0,2026-07-10T15:38:10.385Z,140.24000549316406,83.05000305175781,0,0,
2026-07-10,11:38:11.401,3.9913626096677035e-05,-43.98878860473633,-118.72492980957031,379.4757995605469,336.33001708984375,43.145782470703125,,3.0992629528045654,400.4638671875,0.8583412170410156,7.9668192863464355,6.088603549869731e-05,0,5.50166654586792,29.748611450195312,177.5707244873047,-2.421769142150879,156.463623046875,84.10950469970703,12.149209976196289,2.2373580932617188,0,10,0,0,2026-07-10T15:38:11.401Z,140.74000549316406,83.0999984741211,0,0,
2026-07-10,11:38:12.414,4.047249603900127e-05,-43.928401947021484,-118.66487884521484,384.7593688964844,336.33001708984375,48.429351806640625,,3.0992629528045654,449.5041198730469,0.8702921867370605,8.077743530273438,6.088603549869731e-05,0,5.50166654586792,29.748611450195312,177.5707244873047,-2.421769142150879,156.49635314941406,84.1108627319336,12.149189949035645,2.237338066101074,0,10,0,0,2026-07-10T15:38:12.414Z,141.25,83.1500015258789,0,0,
2026-07-10,11:38:13.412,4.065936809638515e-05,-43.90839385986328,-118.64583587646484,386.4501647949219,336.33001708984375,50.120147705078125,,3.0992629528045654,465.1974792480469,0.8741165995597839,8.113241195678711,6.088603549869731e-05,0,5.50166654586792,29.748611450195312,177.5707244873047,-2.421769142150879,156.52911376953125,84.11222076416016,12.149171829223633,2.2373199462890625,0,10,0,0,2026-07-10T15:38:13.412Z,141.5,83.16999816894531,0,0,
2026-07-10,11:38:14.411,4.0432612877339125e-05,-43.932682037353516,-118.67012023925781,384.2953186035156,336.33001708984375,47.965301513671875,,3.0992629528045654,445.1969299316406,0.8692425489425659,8.068001747131348,6.088603549869731e-05,0,5.50166654586792,29.748611450195312,177.5707244873047,-2.421769142150879,156.5618896484375,84.11357879638672,12.149152755737305,2.2373008728027344,0,10,0,0,2026-07-10T15:38:14.411Z,142.00999450683594,83.20999908447266,0,0,
2026-07-10,11:38:15.419,4.032081051263958e-05,-43.944705963134766,-118.68162536621094,383.2782287597656,336.33001708984375,46.948211669921875,,3.0992629528045654,435.7566833496094,0.8669419884681702,8.046648025512695,6.088603549869731e-05,0,5.50166654586792,29.748611450195312,177.5707244873047,-2.421769142150879,156.5946807861328,84.11493682861328,12.149134635925293,2.2372827529907227,0,10,0,0,2026-07-10T15:38:15.419Z,142.27000427246094,83.2300033569336,0,0,
2026-07-10,11:38:16.431,4.0474016714142635e-05,-43.92823791503906,-118.66404724121094,384.8328857421875,336.33001708984375,48.50286865234375,,3.0992629528045654,450.1864318847656,0.8704584836959839,8.0792875289917,6.088603549869731e-05,0,5.50166654586792,29.748611450195312,177.5707244873047,-2.421769142150879,156.6274871826172,84.11629486083984,12.149114608764648,2.237262725830078,0,10,0,0,2026-07-10T15:38:16.431Z,142.77999877929688,83.2699966430664,0,0,
2026-07-10,11:38:17.428,4.0812086808728054e-05,-43.892112731933594,-118.62957763671875,387.8992919921875,336.33001708984375,51.56927490234375,,3.0992629528045654,478.64776611328125,0.877394437789917,8.143664360046387,6.088603549869731e-05,0,5.50166654586792,29.748611450195312,177.5707244873047,-2.421769142150879,156.66029357910156,84.11764526367188,12.149096488952637,2.2372446060180664,0,10,0,0,2026-07-10T15:38:17.428Z,143.30999755859375,83.31999969482422,0,0,
2026-07-10,11:38:18.432,4.06761682825163e-05,-43.90660095214844,-118.6432113647461,386.68316650390625,336.33001708984375,50.3531494140625,,3.0992629528045654,467.360107421875,0.8746436238288879,8.118132591247559,6.088603549869731e-05,0,5.50166654586792,29.748611450195312,177.5707244873047,-2.421769142150879,156.69313049316406,84.1189956665039,12.149077415466309,2.2372255325317383,0,10,0,0,2026-07-10T15:38:18.432Z,143.5800018310547,83.33999633789062,0,0,
